"ID","Area","COUNTY","EXTERNAL","DISTRICT","SUPER_DIST_25"
1654,1.408834,3,0,167,16
1582,0.206904,3,0,164,16
1606,2.140691,3,0,163,16
1611,0.194712,3,0,163,16
1610,0.236198,3,0,163,16
1609,0.277844,3,0,163,16
1588,0.788154,3,0,165,16
1572,1.487907,3,0,165,16
1586,0.485986,3,0,165,16
1587,1.005000,3,0,165,16
1583,0.311770,3,0,164,16
1585,1.028758,3,0,165,16
1566,1.031983,3,0,164,16
1560,8.998972,3,0,156,15
1661,1.985569,3,0,167,16
1662,3.692892,3,0,167,16
1667,1.263029,3,0,167,16
1657,1.663776,3,0,167,16
1668,0.989542,3,0,167,16
1593,0.447588,3,0,162,16
1663,1.486141,3,0,167,16
1664,5.980563,3,0,167,16
1589,2.011954,3,0,165,16
1590,2.026000,3,0,165,16
1591,1.890902,3,0,165,16
1666,1.987917,3,0,167,16
1592,2.131382,3,0,165,16
1569,0.495153,3,0,165,16
1581,0.155678,3,0,164,16
1571,0.253896,3,0,165,16
1573,1.523069,3,0,165,16
1570,0.251602,3,0,165,16
1660,1.985254,3,0,167,16
1649,1.008066,3,0,167,16
1650,0.441369,3,0,167,16
1658,1.250947,3,0,167,16
1656,1.217791,3,0,167,16
1653,1.562231,3,0,167,16
1648,0.506019,3,0,167,16
1652,1.134591,3,0,167,16
1655,1.340012,3,0,167,16
1651,0.527514,3,0,167,16
1545,7.295830,3,0,155,15
1501,0.982036,3,0,154,17
1495,5.466554,3,0,154,17
1561,9.656823,3,0,156,15
1496,11.049986,3,0,154,17
1500,3.057644,3,0,154,17
1563,9.813455,3,0,156,15
1549,4.821871,3,0,155,15
1497,6.068064,3,0,154,17
1498,6.049160,3,0,154,17
1499,3.241093,3,0,154,17
1489,4.664575,3,0,152,17
1491,6.315717,3,0,151,17
1492,5.762393,3,0,151,17
1480,1.503583,3,0,151,17
1274,0.960387,3,0,134,18
1350,0.612905,3,0,136,18
1348,1.371806,3,0,136,18
1369,1.739716,3,0,136,18
1523,2.461112,3,0,157,15
1524,3.007379,3,0,157,15
1367,1.077706,3,0,137,18
1352,0.188200,3,0,136,18
1366,1.002217,3,0,137,18
1368,1.007982,3,0,137,18
1351,1.152115,3,0,136,18
1349,0.384366,3,0,136,18
1343,1.205833,3,0,139,18
1361,1.117191,3,0,138,18
1362,0.640357,3,0,138,18
1364,1.026194,3,0,137,18
1365,1.014005,3,0,137,18
1359,0.626881,3,0,138,18
1363,1.336595,3,0,138,18
1356,0.301993,3,0,138,18
1358,0.732348,3,0,138,18
1341,1.010005,3,0,138,18
1342,1.722726,3,0,139,18
1490,7.183889,3,0,152,17
1487,1.356071,3,0,152,17
1546,4.548561,3,0,155,15
1533,4.404734,3,0,157,15
1372,1.033697,3,0,137,18
1371,1.890826,3,0,137,18
1525,1.736852,3,0,157,15
1629,1.866637,3,0,159,16
1631,2.891464,3,0,160,16
1627,0.743102,3,0,159,16
1280,1.609700,3,0,135,18
1628,1.277234,3,0,159,16
1626,0.540811,3,0,159,16
1624,2.031515,3,0,159,16
1110,0.773786,3,0,120,19
1370,1.771949,3,0,136,18
1282,1.021478,3,0,135,18
1281,1.248572,3,0,135,18
1278,1.769341,3,0,134,18
1621,0.671142,3,0,159,16
1276,0.960432,3,0,134,18
1357,0.509264,3,0,138,18
1355,0.542467,3,0,138,18
1354,0.180354,3,0,138,18
1340,1.848711,3,0,139,18
1482,1.354801,3,0,152,17
1338,1.215451,3,0,139,18
1481,2.401173,3,0,151,17
1353,0.687574,3,0,138,18
1360,2.704644,3,0,138,18
1272,1.004344,3,0,133,18
1262,0.892779,3,0,133,18
1288,2.094336,3,0,135,18
1260,0.997425,3,0,133,18
1267,1.010909,3,0,135,18
1264,0.732372,3,0,133,18
1286,0.547438,3,0,135,18
1284,2.443884,3,0,135,18
1279,1.468051,3,0,134,18
1275,0.918909,3,0,134,18
1285,4.029140,3,0,135,18
1270,1.299002,3,0,133,18
1269,1.122208,3,0,133,18
1277,1.148575,3,0,134,18
1263,1.121265,3,0,133,18
1135,0.290860,3,0,119,19
1133,0.467306,3,0,119,19
1132,0.534306,3,0,119,19
1123,0.233669,3,0,120,19
1119,0.457121,3,0,120,19
1121,0.192853,3,0,120,19
1122,0.259982,3,0,120,19
1134,0.717752,3,0,119,19
1273,1.005448,3,0,134,18
1126,0.960319,3,0,119,19
1271,1.006169,3,0,133,18
1127,0.997963,3,0,119,19
1130,1.012014,3,0,119,19
1131,1.010625,3,0,119,19
1129,1.009537,3,0,119,19
993,0.126802,3,0,109,19
984,0.226827,3,0,109,19
987,0.250472,3,0,109,19
952,0.365120,3,0,110,19
1120,0.318159,3,0,120,19
1118,0.570898,3,0,120,19
1112,0.589586,3,0,120,19
1111,1.850502,3,0,120,19
1101,0.522551,3,0,122,19
1100,0.711533,3,0,122,19
1098,0.371335,3,0,122,19
1089,0.733468,3,0,121,19
1099,0.283352,3,0,122,19
1097,0.416823,3,0,122,19
1103,1.493003,3,0,122,19
1104,0.503627,3,0,122,19
1029,0.158662,3,0,115,19
1030,0.408589,3,0,115,19
1066,0.955276,3,0,113,19
1075,0.571887,3,0,115,19
1070,0.995056,3,0,113,19
1071,0.989834,3,0,113,19
1069,1.009654,3,0,113,19
1045,0.406148,3,0,113,19
1067,0.944523,3,0,113,19
1043,0.445364,3,0,113,19
1038,0.294281,3,0,113,19
1042,1.005539,3,0,113,19
1046,1.038424,3,0,113,19
1047,0.424283,3,0,113,19
1037,0.167313,3,0,114,19
1033,0.421949,3,0,114,19
1578,0.224978,3,0,164,16
1580,0.444001,3,0,164,16
1574,0.445852,3,0,164,16
1567,0.461736,3,0,164,16
1568,0.537963,3,0,164,16
1576,0.157163,3,0,164,16
1577,0.304544,3,0,164,16
1575,0.548965,3,0,164,16
1565,0.569030,3,0,164,16
1115,0.995739,3,0,122,19
1116,0.987022,3,0,122,19
1608,2.041645,3,0,163,16
1612,0.662132,3,0,163,16
1117,0.736937,3,0,120,19
1613,0.924674,3,0,163,16
1579,0.454753,3,0,164,16
1584,0.220513,3,0,164,16
1011,0.505471,3,0,106,19
1012,0.529607,3,0,106,19
971,0.346950,3,0,111,19
1039,0.120671,3,0,113,19
1041,0.250953,3,0,114,19
963,0.473976,3,0,111,19
969,0.146478,3,0,111,19
1036,0.218935,3,0,114,19
1040,0.088567,3,0,114,19
968,0.449000,3,0,111,19
1032,0.871647,3,0,114,19
1035,0.492929,3,0,114,19
1034,0.492302,3,0,114,19
967,0.524597,3,0,111,19
956,0.595337,3,0,110,19
957,0.636101,3,0,110,19
986,0.300354,3,0,109,19
966,0.606827,3,0,111,19
958,0.440933,3,0,110,19
965,0.801427,3,0,111,19
959,0.567879,3,0,112,19
991,0.132557,3,0,109,19
973,0.963082,3,0,112,19
992,0.278339,3,0,109,19
954,0.633151,3,0,110,19
955,0.566115,3,0,110,19
953,0.636288,3,0,110,19
947,0.625096,3,0,105,19
948,0.728425,3,0,105,19
951,0.512198,3,0,105,19
949,0.428861,3,0,105,19
950,0.518347,3,0,105,19
1096,0.248917,3,0,122,19
1107,0.716724,3,0,120,19
1092,0.315655,3,0,121,19
1108,0.993724,3,0,120,19
1088,0.831900,3,0,121,19
1105,0.999173,3,0,120,19
1087,0.999026,3,0,121,19
1091,0.785164,3,0,121,19
1109,0.990918,3,0,120,19
1093,0.175312,3,0,122,19
1094,0.301596,3,0,122,19
1095,0.146543,3,0,122,19
1659,1.984627,3,0,167,16
415,0.607095,2,0,56,2
408,0.295446,2,0,54,2
412,0.500729,2,0,54,2
411,0.766693,2,0,54,2
417,0.624266,2,0,56,2
413,0.603614,2,0,54,2
410,0.774809,2,0,54,2
401,0.412520,2,0,55,2
400,0.238665,2,0,55,2
406,0.843385,2,0,55,2
405,0.551713,2,0,55,2
403,0.270981,2,0,55,2
404,0.458929,2,0,55,2
407,0.879376,2,0,55,2
409,0.304026,2,0,54,2
414,0.997464,2,0,54,2
393,0.337992,2,0,53,3
398,0.294801,2,0,55,2
416,0.458921,2,0,56,2
402,0.137575,2,0,55,2
399,0.383788,2,0,55,2
397,0.277502,2,0,55,2
395,0.920670,2,0,55,2
396,0.295360,2,0,55,2
418,0.702848,2,0,56,2
419,0.212248,2,0,56,2
456,0.245248,2,0,60,6
455,0.101543,2,0,60,6
443,0.206721,2,0,58,5
437,0.164842,2,0,58,4
504,0.083585,2,0,65,6
544,0.192321,2,0,63,6
513,0.413267,2,0,66,6
508,0.349060,2,0,66,6
509,0.375492,2,0,66,6
501,0.333931,2,0,65,6
500,0.252215,2,0,65,6
498,0.807225,2,0,67,6
496,0.273770,2,0,67,6
494,0.339847,2,0,67,6
495,0.719276,2,0,67,6
808,0.495165,2,0,90,5
827,0.154983,2,0,97,8
811,0.966395,2,0,90,5
826,0.838284,2,0,97,8
825,0.609235,2,0,97,8
824,0.396096,2,0,97,8
814,1.010668,2,0,95,8
792,0.149594,2,0,91,8
812,0.526030,2,0,95,8
782,0.481706,2,0,89,5
786,0.487607,2,0,89,5
817,0.996908,2,0,95,8
810,0.485127,2,0,90,5
804,0.950193,2,0,90,5
806,0.977105,2,0,90,5
789,0.503850,2,0,89,5
807,0.490343,2,0,90,5
803,1.036128,2,0,90,5
805,0.763262,2,0,90,5
781,0.708090,2,0,89,5
482,0.500725,2,0,61,5
769,0.431491,2,0,83,9
765,0.959508,2,0,83,9
716,0.498984,2,0,84,9
768,0.603039,2,0,83,9
762,0.695526,2,0,83,9
681,0.004031,2,0,80,10
763,0.651253,2,0,83,9
764,1.165747,2,0,83,9
562,0.348314,2,0,77,6
561,0.355224,2,0,77,6
566,0.435861,2,0,77,6
465,0.422233,2,0,59,5
464,0.536997,2,0,59,5
462,0.707465,2,0,59,5
463,0.728391,2,0,59,5
483,0.751541,2,0,61,5
486,0.498417,2,0,62,6
481,0.488531,2,0,61,5
643,0.982025,2,0,78,6
644,0.964519,2,0,78,6
680,1.013292,2,0,80,10
642,0.761366,2,0,78,6
638,1.385007,2,0,78,6
676,1.003922,2,0,80,10
641,0.504903,2,0,78,6
639,0.443024,2,0,78,6
640,0.751026,2,0,78,6
559,0.606081,2,0,77,6
560,0.495043,2,0,77,6
557,0.537049,2,0,77,6
558,0.892269,2,0,77,6
466,0.276549,2,0,59,5
484,0.294777,2,0,61,6
467,0.726419,2,0,60,6
485,0.224370,2,0,62,6
487,0.361685,2,0,62,6
488,0.483681,2,0,62,6
490,0.508532,2,0,62,6
491,0.867776,2,0,62,6
489,0.383567,2,0,62,6
469,0.672245,2,0,60,6
723,0.320863,2,0,84,9
783,0.484152,2,0,89,5
476,0.588723,2,0,61,5
478,0.499391,2,0,61,5
458,1.277920,2,0,59,5
459,0.224966,2,0,59,5
468,0.424973,2,0,60,6
471,0.601154,2,0,60,6
438,0.346696,2,0,58,4
475,0.963369,2,0,61,5
480,0.490165,2,0,61,5
474,0.681721,2,0,61,5
452,0.578342,2,0,60,6
460,0.178426,2,0,59,5
461,0.209096,2,0,59,5
470,0.611184,2,0,60,6
432,0.613460,2,0,60,4
454,0.474911,2,0,60,6
553,0.874706,2,0,64,6
555,0.694931,2,0,64,6
554,0.317128,2,0,64,6
431,1.008542,2,0,60,4
453,0.208328,2,0,60,6
457,0.278856,2,0,60,6
451,0.583934,2,0,60,6
563,0.624041,2,0,77,6
552,0.729977,2,0,63,6
472,0.600678,2,0,60,6
492,0.421017,2,0,62,6
547,0.607496,2,0,63,6
546,0.295754,2,0,63,6
548,0.651828,2,0,63,6
507,0.225779,2,0,66,6
502,0.549828,2,0,65,6
503,0.591987,2,0,65,6
550,0.560067,2,0,63,6
545,0.665727,2,0,63,6
556,0.867440,2,0,64,6
549,0.854719,2,0,63,6
551,1.078671,2,0,63,6
450,0.658419,2,0,59,5
473,1.218621,2,0,61,5
434,0.252716,2,0,57,4
433,0.202675,2,0,57,4
436,0.264771,2,0,58,4
426,0.273284,2,0,58,4
447,0.122904,2,0,58,5
446,0.203965,2,0,58,5
427,0.315730,2,0,58,4
425,0.433614,2,0,58,4
445,0.169852,2,0,58,5
448,0.556608,2,0,59,5
449,0.580704,2,0,59,5
442,0.110008,2,0,58,5
441,0.288767,2,0,58,5
440,0.296317,2,0,58,5
439,0.183881,2,0,58,4
444,0.187227,2,0,58,5
435,0.261046,2,0,58,4
420,0.432599,2,0,57,4
422,0.503470,2,0,57,4
424,0.474931,2,0,58,4
423,0.509062,2,0,57,4
421,0.502850,2,0,57,4
430,1.880569,2,0,57,4
429,1.153838,2,0,57,4
428,0.602952,2,0,57,4
529,0.217300,2,0,69,6
532,0.135136,2,0,69,6
530,0.119355,2,0,69,6
579,0.717196,2,0,71,7
583,3.847689,2,0,71,7
580,1.612847,2,0,71,7
578,0.410929,2,0,70,7
582,1.293482,2,0,71,7
581,1.447352,2,0,71,7
602,1.230783,2,0,74,7
624,0.514567,2,0,73,7
627,0.999558,2,0,73,7
631,0.755345,2,0,73,7
623,0.740871,2,0,75,7
622,0.792534,2,0,75,7
625,0.770154,2,0,73,7
630,0.980280,2,0,73,7
531,0.183384,2,0,69,6
600,0.929632,2,0,74,7
584,1.548851,2,0,72,7
577,1.070962,2,0,70,7
609,1.493030,2,0,70,7
612,0.393062,2,0,70,7
611,0.337424,2,0,70,7
607,0.728323,2,0,72,7
615,0.485170,2,0,73,7
614,0.808532,2,0,73,7
616,0.482763,2,0,75,7
619,0.850454,2,0,75,7
620,0.811509,2,0,75,7
618,1.345409,2,0,75,7
608,0.712673,2,0,72,7
617,0.443219,2,0,75,7
605,0.945262,2,0,72,7
596,0.230949,2,0,74,7
586,0.360957,2,0,72,7
585,0.456207,2,0,72,7
606,0.547980,2,0,72,7
587,0.439731,2,0,72,7
588,1.574908,2,0,72,7
595,0.890491,2,0,74,7
597,0.825360,2,0,74,7
589,2.268261,2,0,72,7
564,0.663951,2,0,77,6
636,0.495966,2,0,73,7
574,0.668824,2,0,76,6
635,1.255174,2,0,73,7
576,0.589583,2,0,76,6
567,0.344779,2,0,77,6
650,0.975555,2,0,76,6
575,0.700906,2,0,76,6
570,0.640442,2,0,76,6
568,0.769704,2,0,77,6
572,0.246414,2,0,76,6
512,0.257911,2,0,66,6
506,0.193770,2,0,65,6
505,0.335286,2,0,65,6
613,0.848855,2,0,73,7
610,0.733614,2,0,70,7
534,0.427112,2,0,69,6
533,0.403327,2,0,69,6
536,0.544988,2,0,69,6
514,0.132441,2,0,66,6
510,0.547927,2,0,66,6
511,0.726030,2,0,66,6
493,1.485864,2,0,67,6
497,1.102349,2,0,67,6
499,0.805791,2,0,67,6
522,0.574455,2,0,68,6
518,0.286568,2,0,68,6
523,0.591744,2,0,68,6
517,0.290149,2,0,68,6
520,0.728137,2,0,68,6
519,0.085209,2,0,68,6
516,0.579738,2,0,68,6
527,0.335988,2,0,69,6
515,0.510651,2,0,66,6
539,0.465775,2,0,69,6
528,0.652596,2,0,69,6
521,0.760611,2,0,68,6
526,0.520077,2,0,68,6
525,0.480359,2,0,68,6
524,0.394135,2,0,68,6
542,0.886973,2,0,63,6
543,0.515846,2,0,63,6
565,0.585472,2,0,77,6
569,1.265103,2,0,77,6
571,0.314366,2,0,76,6
573,0.845759,2,0,76,6
535,0.449627,2,0,69,6
538,0.837946,2,0,69,6
540,0.849444,2,0,69,6
537,0.507416,2,0,69,6
541,0.710364,2,0,69,6
385,0.573633,2,0,52,3
384,0.198603,2,0,52,3
386,0.324858,2,0,52,3
379,0.573446,2,0,52,3
381,0.273444,2,0,52,3
383,0.262558,2,0,52,3
392,0.207932,2,0,53,3
391,0.335099,2,0,53,3
380,0.518814,2,0,52,3
382,0.240600,2,0,52,3
387,0.312471,2,0,53,3
388,0.396007,2,0,53,3
389,0.301443,2,0,53,3
390,0.191327,2,0,53,3
839,0.104242,2,0,98,8
837,0.129495,2,0,98,8
737,0.128651,2,0,88,9
854,0.756620,2,0,91,8
735,0.355556,2,0,88,9
943,0.971606,2,0,99,8
912,0.209844,2,0,101,8
920,0.354990,2,0,101,8
910,0.375259,2,0,101,8
905,0.497845,2,0,103,9
907,0.500439,2,0,103,9
906,0.504504,2,0,103,9
908,0.502238,2,0,101,8
922,0.392021,2,0,101,8
919,0.424610,2,0,101,8
921,0.389814,2,0,101,8
936,0.974094,2,0,99,8
853,0.591282,2,0,92,8
845,0.511472,2,0,96,8
914,0.293313,2,0,101,8
918,0.386754,2,0,101,8
846,0.902526,2,0,96,8
842,0.297367,2,0,96,8
843,0.673670,2,0,96,8
777,0.386203,2,0,82,9
751,0.357348,2,0,85,9
742,0.288134,2,0,88,9
882,0.499846,2,0,104,9
883,1.005432,2,0,104,9
752,0.416618,2,0,85,9
756,0.740678,2,0,86,9
779,1.482622,2,0,82,9
778,0.291983,2,0,82,9
755,0.512818,2,0,86,9
776,0.759792,2,0,82,9
892,0.821966,2,0,104,9
880,0.389654,2,0,104,9
893,0.739627,2,0,104,9
780,0.808715,2,0,82,9
689,0.882074,2,0,80,10
687,0.997924,2,0,80,10
699,1.127612,2,0,81,10
878,0.735594,2,0,104,9
877,1.192446,2,0,104,9
876,0.674379,2,0,104,9
874,1.136568,2,0,104,9
861,0.997107,2,0,104,9
707,2.052975,2,0,81,10
744,0.676765,2,0,88,9
754,1.031611,2,0,86,9
753,0.993901,2,0,86,9
739,0.586841,2,0,87,9
935,1.088096,2,0,99,8
934,0.619499,2,0,100,8
924,0.916770,2,0,100,8
933,0.404678,2,0,100,8
931,0.700765,2,0,100,8
884,0.493888,2,0,104,9
885,0.247462,2,0,104,9
891,0.512163,2,0,103,9
887,0.486669,2,0,103,9
896,0.222491,2,0,103,9
886,0.249770,2,0,103,9
890,0.250085,2,0,103,9
881,1.132679,2,0,104,9
704,1.079386,2,0,81,10
879,0.381305,2,0,104,9
875,0.940965,2,0,104,9
863,1.970307,2,0,104,9
862,0.980372,2,0,104,9
926,0.755732,2,0,100,8
925,1.047496,2,0,100,8
895,0.786419,2,0,104,9
746,0.316245,2,0,88,9
917,1.144562,2,0,101,8
915,0.396544,2,0,101,8
923,0.657375,2,0,101,8
909,0.541014,2,0,101,8
894,0.752106,2,0,103,9
745,0.323232,2,0,88,9
916,0.212835,2,0,101,8
911,0.446412,2,0,101,8
901,0.422393,2,0,103,9
904,0.876349,2,0,103,9
898,0.513512,2,0,103,9
900,0.297556,2,0,103,9
903,1.060923,2,0,103,9
899,0.486901,2,0,103,9
888,0.495617,2,0,103,9
902,0.403278,2,0,103,9
889,0.278310,2,0,103,9
897,0.282583,2,0,103,9
872,0.491560,2,0,102,9
870,0.393788,2,0,102,9
871,0.592448,2,0,102,9
869,0.522963,2,0,102,9
866,1.033421,2,0,102,9
864,1.962687,2,0,102,9
913,0.427439,2,0,101,8
743,0.739860,2,0,88,9
747,1.030713,2,0,86,9
749,0.498425,2,0,86,9
750,0.660530,2,0,85,9
738,0.507699,2,0,87,9
858,0.490330,2,0,92,8
857,0.697496,2,0,92,8
748,0.497459,2,0,86,9
741,0.378015,2,0,88,9
856,0.747845,2,0,91,8
740,0.392790,2,0,88,9
736,0.040963,2,0,88,9
734,0.795886,2,0,88,9
860,2.019912,2,0,104,9
873,0.876606,2,0,104,9
867,0.495671,2,0,102,9
868,0.475944,2,0,102,9
859,1.971197,2,0,104,9
865,1.025080,2,0,102,9
928,1.806802,2,0,100,8
930,1.167095,2,0,100,8
932,0.609252,2,0,100,8
929,1.250698,2,0,100,8
927,1.784643,2,0,100,8
688,2.039834,2,0,80,10
705,1.131468,2,0,81,10
706,1.007118,2,0,81,10
700,2.070060,2,0,81,10
709,1.810049,2,0,81,10
703,1.023918,2,0,81,10
701,1.076339,2,0,81,10
941,2.024756,2,0,99,8
945,0.425086,2,0,99,8
937,3.456338,2,0,99,8
938,0.596383,2,0,99,8
665,3.430707,2,0,79,10
702,2.032380,2,0,81,10
708,4.193384,2,0,81,10
692,0.861812,2,0,81,10
696,0.320855,2,0,81,10
698,3.411712,2,0,81,10
658,2.886512,2,0,79,10
655,6.081128,2,0,79,10
651,3.099803,2,0,79,10
653,6.130277,2,0,79,10
660,1.423571,2,0,79,10
654,6.170244,2,0,79,10
657,3.226552,2,0,79,10
697,0.421132,2,0,81,10
695,0.456541,2,0,81,10
691,1.990292,2,0,81,10
656,3.315248,2,0,79,10
693,4.032571,2,0,81,10
694,1.675230,2,0,81,10
775,0.711818,2,0,82,9
773,0.751822,2,0,82,9
761,0.749506,2,0,85,9
844,0.492483,2,0,96,8
819,0.548296,2,0,96,8
821,0.692840,2,0,96,8
816,1.004534,2,0,95,8
809,0.479942,2,0,90,5
787,0.468051,2,0,89,5
855,0.508050,2,0,91,8
674,1.028729,2,0,80,10
772,0.499391,2,0,85,9
774,0.817708,2,0,82,9
652,6.474936,2,0,79,10
661,1.499803,2,0,79,10
664,1.661879,2,0,79,10
788,0.491479,2,0,89,5
813,0.468442,2,0,95,8
800,0.497327,2,0,94,8
822,0.835598,2,0,96,8
802,0.495469,2,0,93,8
847,0.272381,2,0,92,8
852,0.298362,2,0,92,8
848,0.579746,2,0,93,8
849,0.318835,2,0,93,8
801,0.492312,2,0,94,8
851,0.526280,2,0,92,8
798,0.495605,2,0,94,8
850,0.224723,2,0,92,8
797,0.500654,2,0,93,8
795,0.507017,2,0,91,8
785,0.475887,2,0,89,5
794,0.397131,2,0,91,8
791,0.498707,2,0,91,8
784,0.479594,2,0,89,5
790,0.501631,2,0,91,8
799,0.502950,2,0,94,8
637,1.251257,2,0,73,7
632,1.102577,2,0,73,7
633,2.010489,2,0,73,7
634,1.033334,2,0,73,7
833,0.367215,2,0,98,8
840,1.002737,2,0,98,8
820,0.946869,2,0,96,8
815,1.002529,2,0,95,8
823,1.002988,2,0,97,8
720,0.626302,2,0,84,9
758,0.558844,2,0,85,9
757,0.646376,2,0,85,9
760,0.363496,2,0,85,9
759,0.496213,2,0,85,9
479,0.492215,2,0,61,5
725,0.488688,2,0,84,9
796,0.495997,2,0,91,8
731,0.770695,2,0,87,9
732,0.677375,2,0,87,9
733,0.341457,2,0,87,9
719,0.709329,2,0,84,9
771,0.885069,2,0,85,9
766,0.409373,2,0,83,9
770,0.827568,2,0,83,9
717,0.498879,2,0,84,9
767,0.500059,2,0,83,9
477,1.013705,2,0,61,5
727,0.379956,2,0,87,9
793,0.445662,2,0,91,8
728,0.627859,2,0,87,9
729,0.511648,2,0,87,9
730,0.628540,2,0,87,9
721,0.377273,2,0,84,9
722,0.360974,2,0,84,9
718,0.974517,2,0,84,9
724,0.505529,2,0,84,9
726,0.498488,2,0,84,9
663,1.373492,2,0,79,10
672,1.987324,2,0,79,10
649,1.007479,2,0,76,6
648,0.962501,2,0,76,6
662,0.788320,2,0,79,10
670,2.328322,2,0,79,10
671,3.981784,2,0,79,10
715,1.007468,2,0,80,10
647,0.985265,2,0,76,6
646,0.965472,2,0,78,6
714,0.994011,2,0,80,10
685,0.993737,2,0,80,10
645,0.979530,2,0,78,6
683,3.242105,2,0,80,10
684,1.010227,2,0,80,10
713,2.703782,2,0,80,10
712,1.011118,2,0,80,10
690,5.424917,2,0,81,10
710,2.493153,2,0,80,10
659,1.944101,2,0,79,10
682,4.325919,2,0,80,10
677,0.935153,2,0,80,10
673,0.995140,2,0,80,10
675,2.136572,2,0,80,10
678,1.973402,2,0,80,10
686,2.504357,2,0,80,10
679,1.344882,2,0,80,10
711,1.255238,2,0,80,10
621,0.967817,2,0,75,7
626,0.327579,2,0,73,7
628,0.962239,2,0,73,7
629,0.678412,2,0,73,7
668,2.738508,2,0,79,10
667,3.918862,2,0,79,10
666,2.777169,2,0,79,10
669,5.923736,2,0,79,10
603,1.005937,2,0,74,7
604,0.583971,2,0,74,7
940,2.458196,2,0,99,8
946,0.635604,2,0,99,8
944,0.354724,2,0,99,8
942,0.702767,2,0,99,8
939,3.916745,2,0,99,8
831,1.480844,2,0,98,8
841,0.995758,2,0,98,8
818,1.003789,2,0,95,8
828,0.994085,2,0,97,8
829,1.000832,2,0,97,8
830,0.996023,2,0,97,8
832,0.497227,2,0,98,8
836,0.431630,2,0,98,8
838,0.303699,2,0,98,8
835,0.280623,2,0,98,8
834,0.304180,2,0,98,8
593,0.746398,2,0,74,7
598,1.167812,2,0,74,7
599,1.053834,2,0,74,7
601,0.692196,2,0,74,7
591,1.831023,2,0,72,7
594,1.897948,2,0,74,7
590,1.446349,2,0,72,7
592,2.983814,2,0,72,7
47,0.216506,1,0,11,2
46,0.196829,1,0,11,2
48,0.338698,1,0,11,2
45,0.265571,1,0,11,2
42,0.039875,1,0,11,2
17,0.498557,1,0,8,3
30,0.535896,1,0,7,3
18,0.129840,1,0,8,3
19,0.279057,1,0,8,3
22,0.258373,1,0,8,3
20,0.183126,1,0,8,3
124,0.100946,1,0,16,2
116,0.180670,1,0,14,2
114,0.377346,1,0,14,2
113,0.495835,1,0,14,2
115,0.152729,1,0,14,2
71,0.347436,1,0,4,3
66,0.360483,1,0,4,3
164,0.013903,1,0,20,1
165,0.036840,1,0,20,1
163,0.043217,1,0,20,1
167,0.096417,1,0,20,1
168,0.146000,1,0,20,1
169,0.186523,1,0,20,1
170,0.149752,1,0,20,1
161,0.184193,1,0,20,1
177,0.043451,1,0,20,1
160,0.136574,1,0,20,1
176,0.059926,1,0,20,1
171,0.116063,1,0,20,1
178,0.045368,1,0,20,1
174,0.171864,1,0,20,1
162,0.041492,1,0,20,1
166,0.048029,1,0,20,1
131,0.546753,1,0,18,2
26,0.380800,1,0,9,3
88,0.431277,1,0,6,3
75,0.345353,1,0,3,3
78,0.350438,1,0,6,3
77,0.419479,1,0,3,3
76,0.238208,1,0,3,3
118,0.203422,1,0,15,2
117,0.144457,1,0,15,2
123,0.205556,1,0,16,2
13,0.245661,1,0,8,3
16,0.500409,1,0,8,3
15,0.490065,1,0,8,3
12,0.292240,1,0,8,3
9,0.479809,1,0,5,3
1,0.120861,1,0,5,3
3,0.124638,1,0,5,3
10,0.211397,1,0,5,3
2,0.242074,1,0,5,3
4,0.247168,1,0,5,3
6,0.242572,1,0,5,3
5,0.132406,1,0,5,3
8,0.248377,1,0,5,3
11,0.136651,1,0,5,3
129,0.310727,1,0,18,2
31,0.392860,1,0,7,3
87,0.318276,1,0,6,3
130,0.285871,1,0,18,2
84,0.513167,1,0,6,3
83,0.372291,1,0,8,3
14,0.248990,1,0,8,3
29,0.410902,1,0,7,3
85,0.704740,1,0,6,3
90,0.511820,1,0,6,3
96,0.518033,1,0,16,2
89,0.432751,1,0,6,3
122,0.358304,1,0,16,2
98,0.495514,1,0,16,2
102,0.620476,1,0,14,2
99,0.244787,1,0,14,2
94,0.275447,1,0,16,2
93,0.378652,1,0,16,2
101,0.523381,1,0,14,2
95,0.480661,1,0,16,2
91,0.313113,1,0,6,3
92,0.432412,1,0,6,3
35,0.363949,1,0,7,3
34,0.368735,1,0,7,3
191,0.009302,1,0,48,1
2897,0.138403,1,1,0,
190,0.007738,1,0,48,1
207,0.022864,1,0,50,1
195,0.011949,1,0,50,1
196,0.013041,1,0,50,1
2898,0.101414,1,1,0,
2899,0.147213,1,1,0,
134,0.311104,1,0,18,2
181,0.028822,1,0,48,1
100,0.308534,1,0,14,2
145,1.452292,1,0,248,2
21,0.194844,1,0,8,3
135,0.160728,1,0,17,2
119,0.345138,1,0,15,2
121,0.238673,1,0,16,2
97,0.217876,1,0,16,2
144,0.379025,1,0,18,2
136,0.238017,1,0,17,2
142,0.223571,1,0,17,2
125,0.280352,1,0,16,2
138,0.455703,1,0,17,2
147,0.114499,1,0,21,2
120,0.147478,1,0,15,2
140,0.089855,1,0,17,2
146,0.292008,1,0,21,2
141,0.094542,1,0,17,2
126,0.116883,1,0,16,2
197,0.014777,1,0,50,1
192,0.010886,1,0,48,1
188,0.048257,1,0,48,1
193,0.027990,1,0,48,1
202,0.037378,1,0,50,1
