"HH_ID","PER_ID","TOUR_ID","TOURMODE_RECODE","TOURPURP_RECODE","AUTOSUFF","finalweight"
9360,1,2,"01_SOV","Indi-Main",2,14.64687282
9361,1,1,"02_HOV2","Indi-Main",2,64.380639194
9361,1,2,"02_HOV2","University",2,64.380639194
9361,1,3,"01_SOV","Indi-Main",2,64.380639194
9361,1,4,"02_HOV2","University",2,64.380639194
9361,2,1,"02_HOV2","Work",2,51.539087985
9361,2,2,"04_Walk","At-Work",2,51.539087985
9363,1,1,"01_SOV","Indi-Main",2,45.9548536
9363,1,2,"01_SOV","Indi-Disc",2,45.9548536
9363,2,1,"01_SOV","School",2,72.664536336
9363,2,2,"02_HOV2","Joint-Disc",2,72.664536336
9363,3,1,"01_SOV","Work",2,43.223762356
9363,3,2,"02_HOV2","Joint-Disc",2,43.223762356
9364,1,1,"01_SOV","Work",2,151.784160472
9364,2,1,"03_HOV3","Work",2,143.784123612
9364,3,1,"03_HOV3","School",2,145.4370868
9365,1,1,"02_HOV2","Indi-Main",2,35.9422604
9365,1,2,"02_HOV2","Joint-Disc",2,35.9422604
9365,1,3,"02_HOV2","Indi-Disc",2,35.9422604
9365,2,1,"02_HOV2","Indi-Main",2,38.1479554
9365,2,2,"02_HOV2","Joint-Disc",2,38.1479554
9365,2,3,"02_HOV2","Indi-Main",2,38.1479554
9365,2,4,"03_HOV3","Joint-Disc",2,38.1479554
9365,3,1,"15_Schoolbus","School",2,45.7315557
9365,3,2,"03_HOV3","Joint-Disc",2,45.7315557
9365,4,1,"15_Schoolbus","School",2,45.7315557
9365,4,2,"03_HOV3","Joint-Disc",2,45.7315557
9366,1,1,"01_SOV","Indi-Main",2,384.184284031
9367,2,1,"02_HOV2","Joint-Main",2,254.6965979
9367,2,2,"01_SOV","Indi-Main",2,254.6965979
9367,4,1,"02_HOV2","Joint-Main",2,295.8927843
9367,4,2,"01_SOV","Work",2,295.8927843
9368,1,1,"03_HOV3","Joint-Main",2,41.016652912
9368,3,1,"02_HOV2","Work",2,31.639598865
9368,4,1,"03_HOV3","Joint-Main",2,31.639598865
9369,1,1,"01_SOV","Indi-Main",2,33.40629117
9370,1,1,"03_HOV3","Indi-Main",2,49.760203552
9370,2,1,"01_SOV","Work",2,33.910711984
9370,2,2,"01_SOV","Indi-Main",2,33.910711984
9370,2,3,"02_HOV2","At-Work",2,33.910711984
9370,3,1,"03_HOV3","School",2,53.6537182
9370,4,1,"15_Schoolbus","School",2,55.1607656
9371,1,1,"02_HOV2","Work",2,67.707470556
9371,1,2,"02_HOV2","Indi-Disc",2,67.707470556
9371,1,3,"02_HOV2","At-Work",2,67.707470556
9371,2,1,"03_HOV3","Work",2,69.199756848
9371,3,1,"03_HOV3","Indi-Main",2,62.8419572
9371,4,1,"03_HOV3","School",2,64.6070876
9372,1,1,"04_Walk","Indi-Disc",2,59.386725248
9372,1,2,"01_SOV","Indi-Main",2,59.386725248
9372,1,3,"02_HOV2","Indi-Disc",2,59.386725248
9372,2,1,"01_SOV","Indi-Main",2,87.9687163
9372,3,1,"01_SOV","School",2,53.915541792
9372,3,2,"01_SOV","School",2,53.915541792
9373,1,1,"01_SOV","Indi-Main",2,41.454994341
9373,1,2,"01_SOV","Other",2,41.454994341
9374,1,1,"01_SOV","Indi-Main",2,35.842008603
9374,1,2,"02_HOV2","Joint-Main",2,35.842008603
9374,2,1,"01_SOV","Indi-Main",2,33.769642288
9374,2,2,"02_HOV2","Joint-Main",2,33.769642288
9375,1,1,"02_HOV2","Work",2,91.443749112
9375,1,2,"04_Walk","Indi-Disc",2,91.443749112
9375,2,1,"02_HOV2","Work",2,82.731458332
9375,3,1,"02_HOV2","Indi-Main",2,86.5469655
9375,3,2,"04_Walk","Indi-Disc",2,86.5469655
9376,1,1,"03_HOV3","Work",2,311.4654955
9376,1,2,"01_SOV","At-Work",2,311.4654955
9376,3,1,"03_HOV3","Indi-Main",2,383.8531247
9376,4,1,"03_HOV3","School",2,359.1688546
9377,1,1,"02_HOV2","Joint-Main",2,19.060138722
9377,2,1,"01_SOV","Work",2,13.15910904
9377,2,2,"02_HOV2","Joint-Main",2,13.15910904
9378,1,1,"01_SOV","Indi-Main",2,34.471432248
9379,1,1,"01_SOV","Indi-Main",2,16.75842861
9379,2,1,"01_SOV","Work",2,20.46123471
9380,2,1,"01_SOV","Work",2,31.173261044
9380,2,2,"01_SOV","At-Work",2,31.173261044
9380,3,1,"15_Schoolbus","School",2,32.9279196
9381,1,1,"02_HOV2","Work",2,100.664909968
9381,1,2,"01_SOV","Work",2,100.664909968
9381,1,3,"01_SOV","Work",2,100.664909968
9381,2,1,"01_SOV","Indi-Main",2,77.09056428
9381,3,1,"02_HOV2","School",2,76.337507904
9381,4,1,"02_HOV2","School",2,86.730604
9382,1,1,"01_SOV","Work",2,90.840838996
9382,2,1,"01_SOV","Work",2,97.12928878
9382,2,2,"01_SOV","At-Work",2,97.12928878
9382,2,3,"01_SOV","At-Work",2,97.12928878
9383,1,1,"03_HOV3","Indi-Main",2,193.451475945
9383,1,2,"01_SOV","Work",2,193.451475945
9383,1,3,"03_HOV3","Indi-Main",2,193.451475945
9384,1,1,"04_Walk","Indi-Disc",1,195.1608935
9384,2,1,"01_SOV","Work",1,211.754678572
9385,1,1,"01_SOV","Work",2,397.5002176
9385,2,2,"01_SOV","Indi-Main",2,510.9228286
9386,1,1,"02_HOV2","Work",2,141.160852035
9386,2,1,"02_HOV2","Indi-Main",2,182.5857219
9386,3,1,"02_HOV2","Work",2,175.26791373
9386,4,1,"02_HOV2","School",2,149.1793985
9387,2,1,"02_HOV2","Indi-Main",2,75.0981609
9388,1,1,"01_SOV","Work",2,20.51874783
9388,1,2,"01_SOV","Work",2,20.51874783
9389,1,1,"01_SOV","Indi-Disc",2,43.785335861
9389,1,2,"02_HOV2","Joint-Main",2,43.785335861
9389,1,3,"03_HOV3","Indi-Main",2,43.785335861
9389,1,4,"03_HOV3","Indi-Main",2,43.785335861
9389,2,1,"02_HOV2","Joint-Main",2,36.806476464
9389,2,2,"01_SOV","Indi-Main",2,36.806476464
9390,1,1,"01_SOV","Work",2,82.449306196
9390,2,1,"02_HOV2","Joint-Main",2,77.7467528
9390,3,1,"15_Schoolbus","School",2,66.744397
9390,4,1,"02_HOV2","Joint-Main",2,69.2104672
9391,2,1,"01_SOV","Indi-Main",2,56.871779
9391,2,2,"01_SOV","Indi-Main",2,56.871779
9392,1,1,"02_HOV2","Other",2,25.8927345
9392,1,2,"02_HOV2","Other",2,25.8927345
9392,1,3,"02_HOV2","Indi-Main",2,25.8927345
9392,1,4,"02_HOV2","Joint-Disc",2,25.8927345
9392,2,1,"02_HOV2","Other",2,43.9869088
9392,2,2,"02_HOV2","Other",2,43.9869088
9392,2,3,"02_HOV2","Indi-Main",2,43.9869088
9392,2,4,"02_HOV2","Joint-Disc",2,43.9869088
9393,1,1,"03_HOV3","Work",2,151.6705764
9393,2,1,"03_HOV3","Work",2,166.664770276
9393,3,1,"15_Schoolbus","School",2,168.5807728
9393,4,1,"03_HOV3","School",2,157.7399249
9393,5,1,"03_HOV3","School",2,157.7399249
9394,1,2,"03_HOV3","Joint-Disc",2,17.105608165
9394,2,1,"03_HOV3","Joint-Main",2,18.155340513
9394,2,2,"03_HOV3","Joint-Disc",2,18.155340513
9395,1,1,"01_SOV","Work",2,393.958012455
9395,2,1,"01_SOV","Work",2,443.220486765
9396,1,1,"03_HOV3","Work",2,36.905997864
9396,1,2,"02_HOV2","Indi-Main",2,36.905997864
9396,1,3,"02_HOV2","At-Work",2,36.905997864
9396,2,1,"03_HOV3","School",2,40.9114704
9396,3,1,"03_HOV3","School",2,84.936743136
9397,1,1,"03_HOV3","Joint-Disc",2,75.785642625
9397,2,1,"02_HOV2","Work",2,81.031897695
9397,2,2,"03_HOV3","Joint-Disc",2,81.031897695
9398,1,1,"03_HOV3","Indi-Main",2,36.806476464
9398,1,2,"03_HOV3","Indi-Main",2,36.806476464
9398,1,3,"02_HOV2","Indi-Disc",2,36.806476464
9398,1,4,"03_HOV3","Indi-Main",2,36.806476464
9399,1,1,"01_SOV","Indi-Disc",2,72.611748615
9399,2,1,"01_SOV","Work",2,67.36232202
9400,1,1,"01_SOV","Indi-Main",2,89.675579092
9400,2,1,"01_SOV","Indi-Main",2,114.3403301
9401,1,1,"01_SOV","Work",2,53.864753985
9401,2,1,"01_SOV","Indi-Main",2,45.99165795
9401,2,2,"01_SOV","Indi-Disc",2,45.99165795
9402,1,1,"01_SOV","Indi-Main",2,90.0489831
9403,1,1,"01_SOV","Work",2,181.228097295
9404,1,1,"01_SOV","Work",2,86.0968576
9404,2,1,"01_SOV","School",2,130.1856706
9404,2,2,"03_HOV3","Indi-Disc",2,130.1856706
9405,1,1,"01_SOV","Indi-Main",2,28.706259184
9405,1,2,"01_SOV","Indi-Main",2,28.706259184
9405,2,1,"01_SOV","Indi-Main",2,27.0648488
9405,2,2,"01_SOV","Indi-Main",2,27.0648488
9405,2,3,"01_SOV","Indi-Main",2,27.0648488
9405,2,4,"01_SOV","Indi-Disc",2,27.0648488
9406,1,1,"01_SOV","Work",2,45.99165795
9406,1,2,"02_HOV2","Joint-Disc",2,45.99165795
9406,2,1,"01_SOV","Other",2,53.864753985
9406,2,2,"01_SOV","Other",2,53.864753985
9406,2,3,"02_HOV2","Joint-Disc",2,53.864753985
9407,1,1,"01_SOV","Work",2,81.678868005
9408,1,1,"03_HOV3","Work",1,166.664770276
9408,3,1,"02_HOV2","School",1,168.5807728
9408,4,1,"03_HOV3","School",1,168.5807728
9408,5,1,"03_HOV3","School",1,157.7399249
9409,1,1,"02_HOV2","Indi-Disc",2,183.6824526
9409,2,1,"01_SOV","Other",2,179.3510673
9409,2,2,"01_SOV","Indi-Disc",2,179.3510673
9409,2,3,"01_SOV","Indi-Disc",2,179.3510673
9409,3,1,"02_HOV2","Indi-Main",2,185.7315336
9410,1,2,"04_Walk","Joint-Disc",1,88.00240596
9410,2,1,"04_Walk","Joint-Disc",1,164.9037357
9410,2,2,"02_HOV2","Indi-Main",1,164.9037357
9411,1,1,"01_SOV","Indi-Main",2,41.960034723
9411,1,2,"01_SOV","Indi-Main",2,41.960034723
9411,1,3,"01_SOV","Indi-Disc",2,41.960034723
9412,2,1,"02_HOV2","Work",2,97.301869455
9413,1,1,"01_SOV","Indi-Disc",2,24.069858435
9413,2,1,"01_SOV","Indi-Main",2,25.54697103
9414,2,1,"04_Walk","Other",2,104.0422236
9414,2,2,"01_SOV","Indi-Disc",2,104.0422236
9414,2,3,"01_SOV","Work",2,104.0422236
9415,1,1,"04_Walk","Other",2,620.0471993
9415,1,2,"01_SOV","Indi-Main",2,620.0471993
9415,1,3,"04_Walk","Other",2,620.0471993
9416,1,1,"06_Walk-Local","Indi-Main",0,230.887150333
9417,2,1,"02_HOV2","Work",2,82.226621505
9417,3,1,"04_Walk","Other",2,75.0314096
9417,3,2,"04_Walk","Other",2,75.0314096
9418,1,1,"06_Walk-Local","Indi-Disc",0,60.5770834
9419,2,2,"01_SOV","Indi-Disc",2,58.278419256
9419,3,1,"02_HOV2","Indi-Main",2,50.745360232
9419,3,2,"01_SOV","Work",2,50.745360232
9419,3,3,"01_SOV","Work",2,50.745360232
9420,1,1,"03_HOV3","Indi-Disc",2,142.5541535
9420,2,1,"02_HOV2","Work",2,154.42278498
9420,2,2,"01_SOV","At-Work",2,154.42278498
9420,3,1,"03_HOV3","School",2,147.4390629
9420,4,1,"03_HOV3","Indi-Disc",2,147.4390629
9421,1,2,"02_HOV2","Indi-Main",2,16.75842861
9421,2,1,"01_SOV","Work",2,20.46123471
9421,2,2,"01_SOV","Indi-Main",2,20.46123471
9423,1,1,"01_SOV","Indi-Disc",0,139.5829539
9424,1,1,"01_SOV","Work",2,89.6892999
9424,1,2,"02_HOV2","Joint-Disc",2,89.6892999
9424,2,1,"01_SOV","Work",2,84.962076
9424,2,2,"02_HOV2","Joint-Disc",2,84.962076
9425,1,1,"01_SOV","Indi-Disc",2,378.753178745
9426,1,1,"02_HOV2","Work",2,67.900152495
9427,1,1,"01_SOV","Indi-Main",2,172.255340976
9427,1,2,"01_SOV","Work",2,172.255340976
9427,1,3,"01_SOV","Indi-Disc",2,172.255340976
9427,1,4,"01_SOV","Indi-Disc",2,172.255340976
9427,2,1,"01_SOV","Work",2,155.843736724
9427,2,2,"05_Bike","Indi-Disc",2,155.843736724
9427,3,1,"03_HOV3","University",2,173.6039657
9427,4,1,"02_HOV2","School",2,231.101086608
9428,1,1,"01_SOV","Indi-Disc",2,27.493924904
9428,1,2,"03_HOV3","Work",2,27.493924904
9428,2,1,"01_SOV","Indi-Disc",2,25.876267088
9428,2,2,"01_SOV","Indi-Main",2,25.876267088
9428,3,1,"01_SOV","University",2,34.3216186
9428,4,1,"15_Schoolbus","School",2,27.2034239
9428,5,1,"15_Schoolbus","School",2,28.2085352
9429,1,1,"03_HOV3","Work",2,185.613474444
9429,2,1,"01_SOV","Indi-Disc",2,191.4898344
9429,3,1,"15_Schoolbus","School",2,177.8517791
9429,4,1,"15_Schoolbus","School",2,166.4147448
9429,5,1,"15_Schoolbus","School",2,177.8517791
9430,1,1,"01_SOV","Work",2,74.00798349
9430,1,2,"01_SOV","At-Work",2,74.00798349
9431,1,1,"02_HOV2","Indi-Disc",2,130.5989647
9431,2,1,"01_SOV","Indi-Main",2,152.9555886
9431,3,1,"01_SOV","Indi-Disc",2,133.184574
9431,4,1,"03_HOV3","School",2,311.2994499
9431,4,2,"02_HOV2","School",2,311.2994499
9432,1,1,"01_SOV","Work",2,48.24734103
9432,2,1,"01_SOV","Indi-Disc",2,56.506576875
9433,1,1,"02_HOV2","Indi-Main",2,45.9548536
9433,2,1,"01_SOV","Indi-Main",2,43.223762356
9433,3,1,"02_HOV2","School",2,40.9114704
9434,1,1,"03_HOV3","Indi-Main",2,28.8630599
9434,1,2,"03_HOV3","Indi-Disc",2,28.8630599
9434,2,1,"02_HOV2","Work",2,19.858900425
9435,1,1,"01_SOV","Work",2,143.784123612
9435,1,2,"02_HOV2","Indi-Main",2,143.784123612
9435,3,1,"02_HOV2","School",2,145.4370868
9436,1,1,"03_HOV3","Work",2,80.01390986
9436,1,2,"01_SOV","At-Work",2,80.01390986
9436,2,1,"03_HOV3","Joint-Disc",2,81.0476351
9436,3,1,"15_Schoolbus","School",2,76.3500046
9436,4,1,"15_Schoolbus","School",2,74.2640459
9436,5,1,"03_HOV3","Joint-Disc",2,74.2640459
9436,6,1,"03_HOV3","Joint-Disc",2,74.2640459
9437,2,1,"01_SOV","Indi-Main",2,16.5741777
9438,1,2,"01_SOV","Indi-Main",2,25.164816811
9439,1,1,"03_HOV3","Joint-Disc",2,94.887901454
9439,2,1,"03_HOV3","Joint-Disc",2,103.621010557
9440,1,1,"02_HOV2","Work",2,560.604772035
9440,2,1,"02_HOV2","Indi-Main",2,627.77992956
9441,1,1,"02_HOV2","Indi-Main",2,148.7992815
9441,1,2,"02_HOV2","Indi-Main",2,148.7992815
9441,1,3,"02_HOV2","Indi-Main",2,148.7992815
9442,2,1,"01_SOV","Indi-Disc",2,21.760214032
9442,3,1,"15_Schoolbus","Indi-Disc",2,19.9932454
9443,1,1,"01_SOV","Indi-Main",2,19.12160229
9443,1,2,"01_SOV","Work",2,19.12160229
9443,2,1,"01_SOV","Work",2,16.13625048
9445,1,1,"01_SOV","Work",1,77.670386684
9445,1,2,"03_HOV3","Joint-Disc",1,77.670386684
9445,2,1,"04_Walk","Indi-Main",1,71.7007935
9445,2,2,"03_HOV3","Joint-Disc",1,71.7007935
9445,2,3,"04_Walk","Indi-Main",1,71.7007935
9445,2,4,"03_HOV3","Joint-Disc",1,71.7007935
9445,3,1,"15_Schoolbus","School",1,66.3050806
9445,3,2,"03_HOV3","Joint-Main",1,66.3050806
9445,4,1,"04_Walk","Indi-Main",1,66.3050806
9445,4,2,"03_HOV3","Joint-Disc",1,66.3050806
9445,4,3,"04_Walk","Indi-Main",1,66.3050806
9445,4,4,"03_HOV3","Joint-Main",1,66.3050806
9446,1,1,"03_HOV3","Indi-Main",2,58.3685091
9446,1,2,"03_HOV3","Indi-Main",2,58.3685091
9446,2,1,"02_HOV2","Work",2,62.63771094
9446,3,1,"03_HOV3","School",2,64.6070876
9447,1,1,"01_SOV","Indi-Main",2,60.634543515
9448,1,1,"01_SOV","Work",2,53.301824376
9448,2,1,"02_HOV2","Indi-Main",2,62.4263135
9448,2,2,"02_HOV2","Indi-Main",2,62.4263135
9448,3,1,"02_HOV2","School",2,59.0867647
9449,1,1,"03_HOV3","Indi-Main",2,143.6765261
9449,1,2,"02_HOV2","Joint-Disc",2,143.6765261
9449,2,1,"01_SOV","Work",2,129.9877645
9449,4,1,"03_HOV3","University",2,199.6434546
9449,5,1,"03_HOV3","School",2,157.7399249
9449,5,2,"02_HOV2","Joint-Disc",2,157.7399249
9450,2,1,"03_HOV3","Joint-Main",2,272.503982972
9450,3,1,"03_HOV3","Joint-Main",2,314.2400839
9450,4,1,"03_HOV3","Joint-Main",2,335.8365753
9450,5,1,"03_HOV3","Joint-Main",2,335.8365753
9450,6,1,"03_HOV3","Joint-Main",2,335.8365753
9451,2,1,"01_SOV","Work",2,93.727870196
9451,3,1,"15_Schoolbus","School",2,102.1757088
9452,1,1,"03_HOV3","Indi-Main",2,71.9569924
9453,1,1,"02_HOV2","Indi-Disc",1,87.1772008
9453,1,2,"04_Walk","Indi-Disc",1,87.1772008
9453,2,1,"02_HOV2","Indi-Disc",1,103.7068305
9453,2,2,"04_Walk","Indi-Disc",1,103.7068305
9454,1,1,"03_HOV3","Joint-Main",2,160.672524195
9454,2,1,"03_HOV3","Joint-Main",2,130.010100435
9455,2,1,"01_SOV","Work",2,15.7107846
9455,3,1,"02_HOV2","University",2,19.1873689
9455,4,1,"02_HOV2","University",2,19.0925003
9456,1,2,"01_SOV","Work",2,77.89869024
9456,2,1,"01_SOV","Work",2,91.233801435
9456,3,1,"01_SOV","Work",2,84.06204408
9457,1,1,"01_SOV","Work",2,99.34146054
9458,1,1,"01_SOV","Work",2,60.634543515
9458,1,2,"04_Walk","Other",2,60.634543515
9459,1,1,"06_Walk-Local","Indi-Main",0,184.110002746
9460,1,2,"01_SOV","Indi-Disc",2,168.095415444
9460,2,1,"01_SOV","Work",2,162.715360384
9460,3,1,"02_HOV2","Other",2,145.4370868
9460,3,2,"02_HOV2","Other",2,145.4370868
9461,1,1,"02_HOV2","Indi-Main",2,330.0013729
9461,2,1,"03_HOV3","Joint-Disc",2,353.0210874
9461,3,1,"04_Walk","School",2,378.2522302
9461,3,2,"04_Walk","Indi-Disc",2,378.2522302
9461,3,3,"03_HOV3","Joint-Main",2,378.2522302
9461,4,1,"02_HOV2","School",2,378.2522302
9461,4,2,"03_HOV3","Joint-Main",2,378.2522302
9462,1,1,"01_SOV","Work",2,45.99165795
9462,1,2,"01_SOV","Indi-Main",2,45.99165795
9462,1,3,"01_SOV","Indi-Disc",2,45.99165795
9462,1,4,"02_HOV2","Joint-Disc",2,45.99165795
9462,2,1,"01_SOV","Work",2,53.864753985
9462,2,2,"02_HOV2","Joint-Disc",2,53.864753985
9463,1,1,"01_SOV","Work",2,126.387329565
9463,1,2,"01_SOV","At-Work",2,126.387329565
9464,1,1,"01_SOV","Indi-Main",2,45.598658117
9465,1,1,"12_KNR-Local","Indi-Main",0,211.8230737
9466,1,1,"01_SOV","Work",2,54.60741363
9466,1,2,"02_HOV2","Joint-Disc",2,54.60741363
9466,2,1,"01_SOV","Work",2,53.864753985
9466,2,2,"02_HOV2","Joint-Disc",2,53.864753985
9466,2,3,"01_SOV","Indi-Disc",2,53.864753985
9467,1,1,"02_HOV2","Work",2,80.710691985
9468,1,2,"01_SOV","Indi-Main",2,46.2873184
9469,1,1,"02_HOV2","Work",1,406.666449928
9469,1,2,"02_HOV2","Indi-Disc",1,406.666449928
9469,2,1,"03_HOV3","Joint-Disc",1,419.5411536
9469,3,1,"15_Schoolbus","School",1,364.6033442
9469,3,2,"03_HOV3","Joint-Disc",1,364.6033442
9469,4,1,"15_Schoolbus","School",1,364.6033442
9469,4,2,"03_HOV3","Joint-Disc",1,364.6033442
9470,1,1,"01_SOV","Work",2,174.984535215
9470,2,1,"02_HOV2","Indi-Main",2,185.92371378
9470,3,1,"15_Schoolbus","School",2,332.0941523
9471,1,1,"01_SOV","Work",2,204.626652804
9471,1,2,"02_HOV2","Work",2,204.626652804
9471,2,1,"15_Schoolbus","School",2,191.0459326
9472,1,1,"03_HOV3","Work",2,92.158764705
9472,2,1,"02_HOV2","Work",2,109.208966895
9472,2,2,"02_HOV2","At-Work",2,109.208966895
9473,1,1,"01_SOV","Work",2,85.0404594
9473,2,1,"01_SOV","Work",2,99.5981365
9473,2,2,"01_SOV","At-Work",2,99.5981365
9474,1,1,"01_SOV","Work",2,20.672819055
9475,1,1,"02_HOV2","Work",2,65.026973025
9475,1,2,"01_SOV","Indi-Disc",2,65.026973025
9476,1,1,"01_SOV","Indi-Main",2,98.3372584
9476,1,2,"01_SOV","Indi-Main",2,98.3372584
9476,1,3,"01_SOV","Indi-Main",2,98.3372584
9476,1,4,"01_SOV","Indi-Main",2,98.3372584
9476,1,5,"01_SOV","Indi-Main",2,98.3372584
9476,1,6,"01_SOV","Indi-Main",2,98.3372584
9476,1,7,"02_HOV2","Indi-Main",2,98.3372584
9476,1,8,"01_SOV","Indi-Main",2,98.3372584
9476,1,9,"01_SOV","Indi-Main",2,98.3372584
9476,1,10,"02_HOV2","Indi-Disc",2,98.3372584
9477,1,1,"01_SOV","Work",0,841.7411971
9477,1,2,"01_SOV","Indi-Main",0,841.7411971
9478,1,2,"01_SOV","Indi-Disc",2,58.1527154
9478,2,1,"01_SOV","Indi-Main",2,58.9912017
9478,3,1,"15_Schoolbus","School",2,66.744397
9479,1,1,"02_HOV2","Indi-Main",2,51.539087985
9479,2,1,"02_HOV2","Indi-Disc",2,64.380639194
9480,1,1,"01_SOV","Work",2,58.278419256
9481,1,1,"02_HOV2","Work",2,223.76332923
9481,2,1,"01_SOV","Work",2,260.1106141
9481,3,1,"01_SOV","Work",2,319.3487974
9481,3,2,"01_SOV","Indi-Disc",2,319.3487974
9481,3,3,"01_SOV","Indi-Disc",2,319.3487974
9483,1,1,"01_SOV","Indi-Main",2,73.21895196
9483,2,1,"01_SOV","Work",2,80.710691985
9483,2,2,"01_SOV","At-Work",2,80.710691985
9484,1,1,"01_SOV","Indi-Main",2,63.28701552
9484,2,1,"02_HOV2","Work",2,62.4263135
9484,3,1,"02_HOV2","School",2,57.4724551
9485,1,1,"01_SOV","Indi-Main",2,61.742988195
9485,2,1,"01_SOV","Work",2,79.569750015
9486,1,1,"01_SOV","Work",2,147.58217798
9486,2,2,"01_SOV","University",2,136.0332263
9487,1,1,"03_HOV3","Work",2,115.33768302
9487,2,1,"02_HOV2","Work",2,140.6707382
9487,2,2,"03_HOV3","At-Work",2,140.6707382
9488,2,1,"01_SOV","Work",2,151.999602516
9488,3,1,"01_SOV","Work",2,150.772244332
9488,4,1,"01_SOV","School",2,298.686428208
9489,1,2,"03_HOV3","Indi-Disc",0,72.144900271
9490,1,1,"01_SOV","Work",2,72.7530725
9491,1,1,"03_HOV3","Indi-Main",1,59.6549628
9491,1,2,"03_HOV3","Work",1,59.6549628
9491,1,3,"02_HOV2","Work",1,59.6549628
9491,2,1,"03_HOV3","Work",1,58.3685091
9491,3,1,"03_HOV3","School",1,64.6070876
9491,3,2,"03_HOV3","Indi-Disc",1,64.6070876
9491,4,1,"03_HOV3","School",1,62.8419572
9491,4,2,"03_HOV3","Indi-Disc",1,62.8419572
9491,5,1,"03_HOV3","Indi-Main",1,62.8419572
9491,5,2,"03_HOV3","Indi-Disc",1,62.8419572
9491,5,3,"03_HOV3","Indi-Disc",1,62.8419572
9492,1,1,"02_HOV2","Joint-Main",2,29.500685192
9492,2,1,"02_HOV2","Joint-Main",2,28.706259184
9493,1,1,"02_HOV2","Indi-Main",1,130.766007435
9493,1,2,"02_HOV2","Indi-Main",1,130.766007435
9493,1,3,"01_SOV","Indi-Disc",1,130.766007435
9493,1,4,"02_HOV2","Indi-Main",1,130.766007435
9493,2,1,"02_HOV2","Work",1,122.299812705
9494,1,1,"01_SOV","Indi-Main",2,45.99165795
9494,1,2,"01_SOV","Indi-Disc",2,45.99165795
9494,2,1,"01_SOV","Work",2,53.864753985
9494,2,2,"04_Walk","Indi-Disc",2,53.864753985
9495,2,1,"02_HOV2","Indi-Disc",2,23.45834946
9495,3,1,"01_SOV","Other",2,30.5165699
9495,3,2,"01_SOV","Work",2,30.5165699
9495,3,3,"03_HOV3","Indi-Disc",2,30.5165699
9495,3,4,"01_SOV","Other",2,30.5165699
9496,1,1,"01_SOV","Work",2,122.494853775
9496,1,2,"01_SOV","Indi-Disc",2,122.494853775
9496,2,1,"01_SOV","Work",2,135.02848842
9496,2,2,"01_SOV","Indi-Main",2,135.02848842
9496,2,3,"04_Walk","Indi-Disc",2,135.02848842
9496,3,1,"01_SOV","University",2,160.8559273
9497,1,1,"01_SOV","Indi-Disc",2,28.706259184
9497,1,2,"01_SOV","Indi-Main",2,28.706259184
9497,1,3,"05_Bike","Indi-Disc",2,28.706259184
9497,2,1,"01_SOV","Indi-Disc",2,29.500685192
9497,2,2,"01_SOV","Indi-Main",2,29.500685192
9498,1,1,"01_SOV","Indi-Main",2,28.380494699
9498,1,2,"01_SOV","Indi-Main",2,28.380494699
9499,1,1,"01_SOV","Work",2,53.864753985
9499,2,1,"01_SOV","Indi-Disc",2,45.99165795
9500,1,1,"06_Walk-Local","Indi-Main",0,66.029020906
9500,1,2,"02_HOV2","Indi-Disc",0,66.029020906
9501,2,1,"01_SOV","Work",2,58.278419256
9501,3,1,"04_Walk","University",2,104.1152814
9501,4,1,"04_Walk","University",2,67.9259079
9501,5,1,"15_Schoolbus","School",2,55.1607656
9501,6,1,"02_HOV2","School",2,55.1607656
9502,1,1,"02_HOV2","Joint-Disc",2,19.858900425
9502,1,2,"02_HOV2","Joint-Main",2,19.858900425
9502,2,1,"02_HOV2","Joint-Disc",2,31.460735291
9502,2,2,"02_HOV2","Joint-Main",2,31.460735291
9503,1,1,"01_SOV","Indi-Main",2,124.378126332
9503,4,1,"15_Schoolbus","School",2,153.28482
9504,1,2,"01_SOV","Work",1,47.408975076
9504,1,3,"01_SOV","Indi-Disc",1,47.408975076
9504,1,4,"01_SOV","At-Work",1,47.408975076
9504,2,1,"03_HOV3","Other",1,43.147692688
9504,2,2,"03_HOV3","Other",1,43.147692688
9504,3,1,"01_SOV","Work",1,48.4073201
9504,4,1,"03_HOV3","School",1,54.216198512
9504,4,2,"02_HOV2","Work",1,54.216198512
9504,5,1,"03_HOV3","School",1,58.408335552
9504,5,2,"03_HOV3","Indi-Main",1,58.408335552
9504,6,1,"03_HOV3","School",1,42.2591706
9505,1,1,"02_HOV2","Joint-Main",2,18.155340513
9505,1,2,"02_HOV2","Joint-Disc",2,18.155340513
9505,2,1,"02_HOV2","Joint-Main",2,17.105608165
9505,2,2,"02_HOV2","Joint-Disc",2,17.105608165
9506,1,1,"01_SOV","Indi-Main",2,62.957330205
9506,1,3,"01_SOV","Indi-Disc",2,62.957330205
9506,2,1,"01_SOV","Work",2,53.75522544
9507,1,1,"02_HOV2","Work",2,263.894996925
9507,2,1,"02_HOV2","Work",2,235.657095135
9507,3,1,"03_HOV3","Indi-Main",2,353.13941166
9508,1,1,"04_Walk","Indi-Disc",2,19.858900425
9508,1,2,"02_HOV2","Indi-Main",2,19.858900425
9508,1,3,"04_Walk","Other",2,19.858900425
9508,1,4,"05_Bike","Other",2,19.858900425
9508,2,1,"04_Walk","Other",2,31.460735291
9508,2,2,"05_Bike","Other",2,31.460735291
