"HH_ID","JTRIP_ID","uid","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","TOUR_ID","JTOUR_ID","finalweight","stops","TOURPURP","DEST_PURP","TRIPMODE","TOURMODE","ORIG_TAZ","DEST_TAZ","TOUROTAZ","TOURDTAZ","DEST_DEP_BIN_RECODE","ORIG_DEP_BIN_RECODE","IS_INBOUND","ANCHOR_DEPART_HOUR","ANCHOR_DEPART_MIN","PERTYPE_1","PERTYPE_2","PERTYPE_3","PERTYPE_4","PERTYPE_5","PERTYPE_6","PERTYPE_7","PERTYPE_8","PERTYPE_9","AGE_1","AGE_2","AGE_3","AGE_4","AGE_5","AGE_6","AGE_7","AGE_8","AGE_9","MAX_AGE"
2985,4,"2985-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,157.9017633,1,5,6,2,2,1611,1573,1589,1584,17,17,1,9,45,3,4,0,0,0,0,0,0,0,48,25,0,0,0,0,0,0,0,48
2985,5,"2985-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,157.9017633,0,5,0,2,2,1573,1589,1589,1584,35,17,1,9,45,3,4,0,0,0,0,0,0,0,48,25,0,0,0,0,0,0,0,48
2985,6,"2985-6",3,1,2,3,NA,NA,NA,NA,NA,NA,1,2,2,157.9017633,0,7,7,3,3,1589,1649,1589,1649,36,35,0,20,0,3,4,3,0,0,0,0,0,0,48,25,20,0,0,0,0,0,0,48
2985,7,"2985-7",3,1,2,3,NA,NA,NA,NA,NA,NA,1,2,2,157.9017633,0,7,0,3,3,1649,1589,1589,1649,48,36,1,20,0,3,4,3,0,0,0,0,0,0,48,25,20,0,0,0,0,0,0,48
3000,1,"3000-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,32.6883375,0,5,5,2,2,1209,1870,1209,1870,21,21,0,13,2,5,5,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,67
3000,2,"3000-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,32.6883375,1,5,5,2,2,1870,1188,1209,1870,22,21,1,13,2,5,5,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,67
3000,3,"3000-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,32.6883375,0,5,0,2,2,1188,1209,1209,1870,23,22,1,13,2,5,5,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,67
3001,1,"3001-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,188.3530042,1,5,6,2,2,2120,2133,2120,2178,33,32,0,18,39,4,1,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3001,2,"3001-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,188.3530042,0,5,5,2,2,2133,2178,2120,2178,34,33,0,18,39,4,1,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3001,3,"3001-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,188.3530042,1,5,5,2,2,2178,2170,2120,2178,35,34,1,18,39,4,1,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3001,4,"3001-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,188.3530042,0,5,0,2,2,2170,2120,2120,2178,48,35,1,18,39,4,1,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3010,1,"3010-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,359.1480852,0,5,5,4,4,2422,2421,2422,2421,33,33,0,19,0,4,1,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,26
3010,2,"3010-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,359.1480852,0,5,0,4,4,2421,2422,2422,2421,48,33,1,19,0,4,1,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,26
3016,3,"3016-3",4,1,3,4,5,NA,NA,NA,NA,NA,3,2,1,255.019644128,1,2,4,3,3,2789,2771,2789,2711,28,27,0,16,25,3,7,7,8,0,0,0,0,0,46,11,9,4,0,0,0,0,0,46
3016,4,"3016-4",4,1,3,4,5,NA,NA,NA,NA,NA,3,2,1,255.019644128,0,2,2,3,3,2771,2711,2789,2711,31,28,0,16,25,3,7,7,8,0,0,0,0,0,46,11,9,4,0,0,0,0,0,46
3016,5,"3016-5",4,1,3,4,5,NA,NA,NA,NA,NA,3,2,1,255.019644128,1,2,4,3,3,2711,2771,2789,2711,31,31,1,16,25,3,7,7,8,0,0,0,0,0,46,11,9,4,0,0,0,0,0,46
3016,6,"3016-6",4,1,3,4,5,NA,NA,NA,NA,NA,3,2,1,255.019644128,0,2,0,3,3,2771,2789,2789,2711,48,31,1,16,25,3,7,7,8,0,0,0,0,0,46,11,9,4,0,0,0,0,0,46
3018,1,"3018-1",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,42.1842964,0,7,7,3,3,2547,2002,2547,2002,30,27,0,16,0,4,1,6,0,0,0,0,0,0,33,34,16,0,0,0,0,0,0,34
3018,2,"3018-2",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,42.1842964,1,7,6,3,3,2002,2009,2547,2002,32,30,1,16,0,4,1,6,0,0,0,0,0,0,33,34,16,0,0,0,0,0,0,34
3018,3,"3018-3",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,42.1842964,0,7,0,3,3,2009,2547,2547,2002,48,32,1,16,0,4,1,6,0,0,0,0,0,0,33,34,16,0,0,0,0,0,0,34
3022,4,"3022-4",3,2,4,5,NA,NA,NA,NA,NA,NA,3,2,1,56.105025392,0,4,4,3,3,2474,9999,2474,9999,35,30,0,17,30,2,7,7,0,0,0,0,0,0,42,13,10,0,0,0,0,0,0,42
3022,5,"3022-5",3,2,4,5,NA,NA,NA,NA,NA,NA,3,2,1,56.105025392,0,4,0,3,3,9999,2474,2474,9999,48,35,1,17,30,2,7,7,0,0,0,0,0,0,42,13,10,0,0,0,0,0,0,42
3040,1,"3040-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,52.23138083526,1,5,8,3,3,2770,1622,2770,1238,19,18,0,11,32,4,4,0,0,0,0,0,0,0,62,60,0,0,0,0,0,0,0,62
3040,2,"3040-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,52.23138083526,0,5,5,3,3,1622,1238,2770,1238,22,19,0,11,32,4,4,0,0,0,0,0,0,0,62,60,0,0,0,0,0,0,0,62
3040,3,"3040-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,52.23138083526,0,5,0,3,3,1238,1622,2770,1238,24,22,1,11,32,4,4,0,0,0,0,0,0,0,62,60,0,0,0,0,0,0,0,62
3040,4,"3040-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,52.23138083526,0,7,7,2,3,1622,1619,1622,1619,25,24,0,14,45,4,4,0,0,0,0,0,0,0,62,60,0,0,0,0,0,0,0,62
3040,5,"3040-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,52.23138083526,0,7,0,3,3,1619,1622,1622,1619,25,25,1,14,45,4,4,0,0,0,0,0,0,0,62,60,0,0,0,0,0,0,0,62
3044,3,"3044-3",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,2,96.839968192,0,9,9,3,3,2285,2345,2285,2345,32,28,0,16,55,1,2,7,7,0,0,0,0,0,45,40,10,10,0,0,0,0,0,45
3044,4,"3044-4",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,2,96.839968192,0,9,0,3,3,2345,2285,2285,2345,48,32,1,16,55,1,2,7,7,0,0,0,0,0,45,40,10,10,0,0,0,0,0,45
3044,1,"3044-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,107.4188653,0,3,3,9,9,2285,2345,2285,2345,25,9,0,7,15,7,7,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10
3044,2,"3044-2",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,107.4188653,0,3,0,9,9,2345,2285,2285,2345,28,25,1,7,15,7,7,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10
3052,1,"3052-1",3,1,2,4,NA,NA,NA,NA,NA,NA,3,2,1,195.758629185,0,9,9,3,3,860,845,860,845,37,30,0,17,45,1,2,6,0,0,0,0,0,0,50,50,18,0,0,0,0,0,0,50
3052,2,"3052-2",3,1,2,4,NA,NA,NA,NA,NA,NA,3,2,1,195.758629185,0,9,0,3,3,845,860,860,845,48,37,1,17,45,1,2,6,0,0,0,0,0,0,50,50,18,0,0,0,0,0,0,50
3060,1,"3060-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,75.5103808,0,7,7,3,3,1989,1923,1989,1923,33,30,0,17,30,1,2,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,50
3060,2,"3060-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,75.5103808,0,7,0,3,3,1923,1989,1989,1923,48,33,1,17,30,1,2,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,50
3064,3,"3064-3",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,64.982648188,0,9,9,2,2,2743,2743,2743,2743,36,32,0,18,52,2,7,0,0,0,0,0,0,0,42,10,0,0,0,0,0,0,0,42
3064,4,"3064-4",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,64.982648188,0,9,0,2,2,2743,2743,2743,2743,48,36,1,18,52,2,7,0,0,0,0,0,0,0,42,10,0,0,0,0,0,0,0,42
3069,1,"3069-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,57.2474463,0,9,9,2,2,1988,1956,1988,1956,36,31,0,18,23,5,5,0,0,0,0,0,0,0,72,69,0,0,0,0,0,0,0,72
3069,2,"3069-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,57.2474463,0,9,0,2,2,1956,1988,1988,1956,48,36,1,18,23,5,5,0,0,0,0,0,0,0,72,69,0,0,0,0,0,0,0,72
3086,1,"3086-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,62.433778155,0,9,9,2,2,1939,1995,1939,1995,34,31,0,18,10,2,5,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66
3086,2,"3086-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,62.433778155,0,9,0,2,2,1995,1939,1939,1995,48,34,1,18,10,2,5,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66
3089,1,"3089-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,115.665467066,0,7,7,2,2,2425,9999,2425,9999,19,16,0,10,30,5,5,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,78
3089,2,"3089-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,115.665467066,0,7,0,2,2,9999,9999,2425,9999,27,19,1,10,30,5,5,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,78
3091,1,"3091-1",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,2,1,70.387411016,0,9,9,2,2,1254,1233,1254,1233,33,29,0,17,1,1,7,0,0,0,0,0,0,0,46,12,0,0,0,0,0,0,0,46
3091,2,"3091-2",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,2,1,70.387411016,0,9,0,2,2,1233,1254,1254,1233,48,33,1,17,1,1,7,0,0,0,0,0,0,0,46,12,0,0,0,0,0,0,0,46
3103,1,"3103-1",3,1,2,4,NA,NA,NA,NA,NA,NA,1,1,1,36.279251295,0,9,9,3,3,2715,9999,2715,9999,29,8,0,6,55,1,2,4,0,0,0,0,0,0,56,50,40,0,0,0,0,0,0,56
3103,2,"3103-2",3,1,2,4,NA,NA,NA,NA,NA,NA,1,1,1,36.279251295,1,9,7,3,3,9999,9999,2715,9999,30,29,1,6,55,1,2,4,0,0,0,0,0,0,56,50,40,0,0,0,0,0,0,56
3103,3,"3103-3",3,1,2,4,NA,NA,NA,NA,NA,NA,1,1,1,36.279251295,0,9,0,3,3,9999,2715,2715,9999,48,30,1,6,55,1,2,4,0,0,0,0,0,0,56,50,40,0,0,0,0,0,0,56
3108,2,"3108-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,884.8054547,0,9,9,2,2,1390,1412,1390,1412,31,29,0,17,25,4,1,0,0,0,0,0,0,0,32,43,0,0,0,0,0,0,0,43
3108,3,"3108-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,884.8054547,1,9,7,2,2,1412,1412,1390,1412,32,31,1,17,25,4,1,0,0,0,0,0,0,0,32,43,0,0,0,0,0,0,0,43
3108,4,"3108-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,884.8054547,1,9,7,2,2,1412,1392,1390,1412,32,32,1,17,25,4,1,0,0,0,0,0,0,0,32,43,0,0,0,0,0,0,0,43
3108,5,"3108-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,884.8054547,0,9,0,2,2,1392,1390,1390,1412,48,32,1,17,25,4,1,0,0,0,0,0,0,0,32,43,0,0,0,0,0,0,0,43
3111,1,"3111-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,270.770968316,0,9,9,2,2,1233,1229,1233,1229,36,32,0,18,52,5,5,0,0,0,0,0,0,0,68,65,0,0,0,0,0,0,0,68
3111,2,"3111-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,270.770968316,0,9,0,2,2,1229,1233,1233,1229,48,36,1,18,52,5,5,0,0,0,0,0,0,0,68,65,0,0,0,0,0,0,0,68
3116,1,"3116-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,54.2815856,0,5,5,2,2,2473,2436,2473,2436,24,22,0,13,35,4,1,0,0,0,0,0,0,0,53,57,0,0,0,0,0,0,0,57
3116,2,"3116-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,54.2815856,1,5,8,2,2,2436,2451,2473,2436,28,24,1,13,35,4,1,0,0,0,0,0,0,0,53,57,0,0,0,0,0,0,0,57
3116,3,"3116-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,54.2815856,0,5,0,2,2,2451,2473,2473,2436,48,28,1,13,35,4,1,0,0,0,0,0,0,0,53,57,0,0,0,0,0,0,0,57
3125,1,"3125-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,71.628629619,0,7,7,2,2,2496,2497,2496,2497,14,12,0,8,30,4,4,0,0,0,0,0,0,0,57,58,0,0,0,0,0,0,0,58
3125,2,"3125-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,71.628629619,0,7,0,2,2,2497,2496,2496,2497,24,14,1,8,30,4,4,0,0,0,0,0,0,0,57,58,0,0,0,0,0,0,0,58
3127,3,"3127-3",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,1,148.8186881,0,9,9,3,3,1460,1423,1460,1423,33,31,0,18,4,1,1,8,8,0,0,0,0,0,38,37,4,2,0,0,0,0,0,38
3127,4,"3127-4",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,1,148.8186881,0,9,0,3,3,1423,1460,1460,1423,48,33,1,18,4,1,1,8,8,0,0,0,0,0,38,37,4,2,0,0,0,0,0,38
3128,1,"3128-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,259.8687711,0,5,5,3,3,226,248,226,248,19,17,0,11,7,4,4,8,0,0,0,0,0,0,47,27,2,0,0,0,0,0,0,47
3128,2,"3128-2",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,259.8687711,0,5,0,3,3,248,226,226,248,48,19,1,11,7,4,4,8,0,0,0,0,0,0,47,27,2,0,0,0,0,0,0,47
3132,1,"3132-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,90.333740408,0,7,7,2,2,1952,2554,1952,2554,21,17,0,11,5,5,5,0,0,0,0,0,0,0,70,67,0,0,0,0,0,0,0,70
3132,2,"3132-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,90.333740408,0,7,0,2,2,2554,1952,1952,2554,48,21,1,11,5,5,5,0,0,0,0,0,0,0,70,67,0,0,0,0,0,0,0,70
3139,1,"3139-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,50.283583084,0,5,5,2,2,1995,1923,1995,1923,27,23,0,14,0,5,4,0,0,0,0,0,0,0,69,62,0,0,0,0,0,0,0,69
3139,2,"3139-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,50.283583084,0,5,0,2,2,1923,1995,1995,1923,48,27,1,14,0,5,4,0,0,0,0,0,0,0,69,62,0,0,0,0,0,0,0,69
3164,1,"3164-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.729290283,1,9,6,2,2,9999,9999,9999,9999,16,15,0,10,0,5,1,0,0,0,0,0,0,0,70,64,0,0,0,0,0,0,0,70
3164,2,"3164-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.729290283,0,9,9,2,2,9999,9999,9999,9999,23,16,0,10,0,5,1,0,0,0,0,0,0,0,70,64,0,0,0,0,0,0,0,70
3164,3,"3164-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.729290283,1,9,6,2,2,9999,9999,9999,9999,27,23,1,10,0,5,1,0,0,0,0,0,0,0,70,64,0,0,0,0,0,0,0,70
3164,4,"3164-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.729290283,0,9,0,2,2,9999,2724,9999,9999,36,27,1,10,0,5,1,0,0,0,0,0,0,0,70,64,0,0,0,0,0,0,0,70
3171,1,"3171-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,55.716823026,1,5,7,2,2,481,718,481,792,20,18,0,11,30,5,5,0,0,0,0,0,0,0,70,74,0,0,0,0,0,0,0,74
3171,2,"3171-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,55.716823026,1,5,6,2,2,718,793,481,792,21,20,0,11,30,5,5,0,0,0,0,0,0,0,70,74,0,0,0,0,0,0,0,74
3171,3,"3171-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,55.716823026,0,5,5,2,2,793,792,481,792,24,21,0,11,30,5,5,0,0,0,0,0,0,0,70,74,0,0,0,0,0,0,0,74
3171,4,"3171-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,55.716823026,0,5,0,2,2,792,481,481,792,48,24,1,11,30,5,5,0,0,0,0,0,0,0,70,74,0,0,0,0,0,0,0,74
3185,6,"3185-6",3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,1,126.9293052,0,9,9,3,3,2363,2176,2363,2176,33,29,0,17,15,4,7,8,0,0,0,0,0,0,42,9,4,0,0,0,0,0,0,42
3185,7,"3185-7",3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,1,126.9293052,0,9,0,3,3,2176,2363,2363,2176,48,33,1,17,15,4,7,8,0,0,0,0,0,0,42,9,4,0,0,0,0,0,0,42
3186,1,"3186-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,81.3876675,0,5,5,2,3,2750,2800,2750,2800,26,25,0,15,0,4,5,0,0,0,0,0,0,0,62,65,0,0,0,0,0,0,0,65
3186,2,"3186-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,81.3876675,1,5,4,2,3,2800,2806,2750,2800,28,26,1,15,0,4,5,0,0,0,0,0,0,0,62,65,0,0,0,0,0,0,0,65
3186,3,"3186-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,81.3876675,0,5,0,3,3,2806,2750,2750,2800,48,28,1,15,0,4,5,0,0,0,0,0,0,0,62,65,0,0,0,0,0,0,0,65
3188,1,"3188-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,542.0856034,0,5,5,3,3,2732,2738,2732,2738,19,18,0,11,40,4,4,0,0,0,0,0,0,0,50,27,0,0,0,0,0,0,0,50
3188,2,"3188-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,542.0856034,0,5,0,3,3,2738,2732,2732,2738,48,19,1,11,40,4,4,0,0,0,0,0,0,0,50,27,0,0,0,0,0,0,0,50
3195,1,"3195-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,18.9469898,0,7,7,2,2,9999,9999,9999,9999,21,18,0,11,35,4,5,0,0,0,0,0,0,0,60,89,0,0,0,0,0,0,0,89
3195,2,"3195-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,18.9469898,0,7,0,2,2,9999,9999,9999,9999,25,21,1,11,35,4,5,0,0,0,0,0,0,0,60,89,0,0,0,0,0,0,0,89
3201,2,"3201-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,143.2952744,0,5,5,2,2,262,225,262,225,16,15,0,10,11,1,4,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,46
3201,3,"3201-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,143.2952744,1,5,7,2,2,225,217,262,225,17,16,1,10,11,1,4,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,46
3201,4,"3201-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,143.2952744,1,5,6,2,2,217,269,262,225,17,17,1,10,11,1,4,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,46
3201,5,"3201-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,143.2952744,1,5,5,2,2,269,266,262,225,18,17,1,10,11,1,4,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,46
3201,6,"3201-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,143.2952744,1,5,6,2,2,266,262,262,225,19,18,1,10,11,1,4,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,46
3201,7,"3201-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,143.2952744,0,5,0,2,2,262,262,262,225,33,19,1,10,11,1,4,0,0,0,0,0,0,0,46,22,0,0,0,0,0,0,0,46
3201,10,"3201-10",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,2,143.2952744,1,4,5,3,3,262,286,262,317,34,33,0,19,18,1,6,0,0,0,0,0,0,0,46,17,0,0,0,0,0,0,0,46
3201,11,"3201-11",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,2,143.2952744,0,4,4,3,3,286,317,262,317,34,34,0,19,18,1,6,0,0,0,0,0,0,0,46,17,0,0,0,0,0,0,0,46
3201,12,"3201-12",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,2,143.2952744,0,4,0,3,3,317,262,262,317,48,34,1,19,18,1,6,0,0,0,0,0,0,0,46,17,0,0,0,0,0,0,0,46
3205,3,"3205-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,76.4389968,1,7,8,3,3,9999,9999,9999,9999,32,28,0,16,34,4,4,0,0,0,0,0,0,0,61,62,0,0,0,0,0,0,0,62
3205,4,"3205-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,76.4389968,0,7,7,2,3,9999,9999,9999,9999,37,32,0,16,34,4,4,0,0,0,0,0,0,0,61,62,0,0,0,0,0,0,0,62
3205,5,"3205-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,76.4389968,1,7,4,3,3,9999,9999,9999,9999,38,37,1,16,34,4,4,0,0,0,0,0,0,0,61,62,0,0,0,0,0,0,0,62
3205,6,"3205-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,76.4389968,0,7,0,2,3,9999,9999,9999,9999,48,38,1,16,34,4,4,0,0,0,0,0,0,0,61,62,0,0,0,0,0,0,0,62
3209,1,"3209-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,35.630287875,0,9,9,2,2,1485,1359,1485,1359,13,10,0,7,45,5,5,0,0,0,0,0,0,0,70,69,0,0,0,0,0,0,0,70
3209,2,"3209-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,35.630287875,0,9,0,2,2,1359,1485,1485,1359,15,13,1,7,45,5,5,0,0,0,0,0,0,0,70,69,0,0,0,0,0,0,0,70
3217,1,"3217-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,858.6255378,0,9,9,1,1,394,302,394,302,12,10,0,7,50,1,4,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3217,2,"3217-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,858.6255378,0,9,0,1,1,302,394,394,302,24,12,1,7,50,1,4,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3217,3,"3217-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,2,858.6255378,1,5,5,4,4,394,151,394,394,25,24,0,14,45,1,4,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3217,4,"3217-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,2,858.6255378,0,5,5,4,4,151,394,394,394,25,25,0,14,45,1,4,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3217,5,"3217-5",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,2,858.6255378,0,5,0,4,4,394,394,394,394,48,25,1,14,45,1,4,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40
3224,1,"3224-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,0,167.157240376,0,NA,5,2,NA,2373,2242,NA,NA,14,13,0,NA,NA,5,5,0,0,0,0,0,0,0,84,83,0,0,0,0,0,0,0,84
3224,2,"3224-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,0,167.157240376,1,NA,8,2,NA,2242,9999,NA,NA,39,14,1,NA,NA,5,5,0,0,0,0,0,0,0,84,83,0,0,0,0,0,0,0,84
3224,3,"3224-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,0,167.157240376,0,NA,0,2,NA,9999,2373,NA,NA,48,39,1,NA,NA,5,5,0,0,0,0,0,0,0,84,83,0,0,0,0,0,0,0,84
3234,1,"3234-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,664.323938924,0,5,5,2,2,1947,2018,1947,2018,18,16,0,10,30,4,4,0,0,0,0,0,0,0,60,62,0,0,0,0,0,0,0,62
3234,2,"3234-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,664.323938924,0,5,0,2,2,2018,1947,1947,2018,25,18,1,10,30,4,4,0,0,0,0,0,0,0,60,62,0,0,0,0,0,0,0,62
3242,1,"3242-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,59.756905635,0,9,9,4,4,1390,1390,1390,1390,27,27,0,16,0,2,5,0,0,0,0,0,0,0,74,71,0,0,0,0,0,0,0,74
3242,2,"3242-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,59.756905635,0,9,0,4,4,1390,1390,1390,1390,48,27,1,16,0,2,5,0,0,0,0,0,0,0,74,71,0,0,0,0,0,0,0,74
3244,3,"3244-3",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,1,77.676948688,0,9,9,2,2,2339,2405,2339,2405,30,25,0,15,0,2,7,0,0,0,0,0,0,0,51,15,0,0,0,0,0,0,0,51
3244,4,"3244-4",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,1,77.676948688,0,9,0,2,2,2405,2339,2339,2405,32,30,1,15,0,2,7,0,0,0,0,0,0,0,51,15,0,0,0,0,0,0,0,51
3249,1,"3249-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,62.537353819,1,9,7,2,2,2453,2453,2453,592,31,29,0,17,15,5,5,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,72
