LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK,TOD,NumCountsParent,NumCounts,SUT,MUT,PctSUT,PctMUT
23283,1,82-6320,2019,20612,20356,256,164,85,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,AM,1,1,31.441717791411,12.9790419161677,0.000148894329592604,4.35671359917547e-05
23283,1,82-6320,2019,20612,20356,256,164,85,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,MD,1,1,63.638036809816,32.5748502994012,0.000301362123095431,0.00010934496876362
23283,1,82-6320,2019,20612,20356,256,164,85,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,PM,1,1,33.2024539877301,20.3592814371258,0.00015723241204979,6.83406054772624e-05
23283,1,82-6320,2019,20612,20356,256,164,85,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,EV,1,1,15.8466257668712,11.7065868263473,7.50427421146725e-05,3.92958481494259e-05
23283,1,82-6320,2019,20612,20356,256,164,85,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,NT,1,1,19.8711656441718,7.38023952095808,9.41012163025258e-05,2.47734694855076e-05
23345,1,82-2482,2019,3345,3104,241,55,172,4,Minor Arterial,3,Urban,Other Road,1,Detroit,100-199,0-99,200-499,AM,1,1,7.82110091743119,24.2823529411765,3.70373395468593e-05,8.15092962655592e-05
23345,1,82-2482,2019,3345,3104,241,55,172,4,Minor Arterial,3,Urban,Other Road,1,Detroit,100-199,0-99,200-499,MD,1,1,16.651376146789,68.2941176470588,7.88536906481521e-05,0.000229244895746885
23345,1,82-2482,2019,3345,3104,241,55,172,4,Minor Arterial,3,Urban,Other Road,1,Detroit,100-199,0-99,200-499,PM,1,1,24.7247706422018,39.7117647058824,0.00011708578308362,0.000133301661600967
23345,1,82-2482,2019,3345,3104,241,55,172,4,Minor Arterial,3,Urban,Other Road,1,Detroit,100-199,0-99,200-499,EV,1,1,1.51376146788991,17.9588235294118,7.1685173316502e-06,6.02829170297365e-05
23345,1,82-2482,2019,3345,3104,241,55,172,4,Minor Arterial,3,Urban,Other Road,1,Detroit,100-199,0-99,200-499,NT,1,1,4.28899082568807,21.7529411764706,2.03107991063422e-05,7.30187445712301e-05
23360,0,82-1841,2018,3114,3092.5,21,15,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,2.75,0,1.30228064858312e-05,0
23360,0,82-1841,2018,3114,3092.5,21,15,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,6,2.15384615384615,2.84133959690862e-05,7.22987943917825e-06
23360,0,82-1841,2018,3114,3092.5,21,15,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,4.125,3.90384615384615,1.95342097287468e-05,1.31041564835106e-05
23360,0,82-1841,2018,3114,3092.5,21,15,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0.625,0.942307692307692,2.95972874677982e-06,3.16307225464049e-06
23360,0,82-1841,2018,3114,3092.5,21,15,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,1.5,0,7.10334899227156e-06,0
23388,0,82-6273,2019,1310,1282,28,23,4,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,AM,1,1,6.84831460674157,0.705882352941176,3.24306457737042e-05,2.36945628678951e-06
23388,0,82-6273,2019,1310,1282,28,23,4,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,MD,1,1,5.9438202247191,0.705882352941176,2.81473529356678e-05,2.36945628678951e-06
23388,0,82-6273,2019,1310,1282,28,23,4,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,PM,1,1,8.39887640449438,2.35294117647059,3.97734334960524e-05,7.8981876226317e-06
23388,0,82-6273,2019,1310,1282,28,23,4,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,EV,1,1,1.16292134831461,0.235294117647059,5.50709079176109e-06,7.8981876226317e-07
23388,0,82-6273,2019,1310,1282,28,23,4,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99,NT,1,1,0.646067415730337,0,3.05949488431172e-06,0
23405,1,82-0121,2019,10194.5,9643,551,186,361,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999,AM,1,1,34.6204379562044,59.4136420525657,0.000163947368712136,0.000199435539216894
23405,1,82-0121,2019,10194.5,9643,551,186,361,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999,MD,1,1,89.8321167883212,133.5112640801,0.000425405917507961,0.000448161230711728
23405,1,82-0121,2019,10194.5,9643,551,186,361,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999,PM,1,1,34.8467153284672,68.9017521902378,0.000165018920141627,0.000231284560688794
23405,1,82-0121,2019,10194.5,9643,551,186,361,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999,EV,1,1,9.72992700729927,34.3379224030038,4.60767114681167e-05,0.000115263125326874
23405,1,82-0121,2019,10194.5,9643,551,186,361,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,100-199,500-999,NT,1,1,16.970802919708,64.8354192740926,8.03663572118315e-05,0.00021763498005798
23494,0,82-5911,2019,1241,1158,83,43,4,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,AM,1,1,9,0,4.26200939536293e-05,0
23494,0,82-5911,2019,1241,1158,83,43,4,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,MD,1,1,23,0,0.000108918017881497,0
23494,0,82-5911,2019,1241,1158,83,43,4,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,PM,1,1,8,4,3.78845279587816e-05,1.34269189584739e-05
23494,0,82-5911,2019,1241,1158,83,43,4,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,EV,1,1,2,0,9.47113198969541e-06,0
23494,0,82-5911,2019,1241,1158,83,43,4,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,NT,1,1,1,0,4.7355659948477e-06,0
23546,0,82-1844,2019,8255.5,8112.5,143,42,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,4.5,1.5,2.13100469768147e-05,5.03509460942771e-06
23546,0,82-1844,2019,8255.5,8112.5,143,42,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,20.5,2.5,9.70791028943779e-05,8.39182434904618e-06
23546,0,82-1844,2019,8255.5,8112.5,143,42,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,14.75,3,6.98495984240036e-05,1.00701892188554e-05
23546,0,82-1844,2019,8255.5,8112.5,143,42,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0.75,0,3.55167449613578e-06,0
23546,0,82-1844,2019,8255.5,8112.5,143,42,7,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,1.5,0,7.10334899227156e-06,0
23662,1,82-5803,2019,25799,24939,860,293,216,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,AM,1,1,46.5,26,0.000220203818760418,8.72749732300803e-05
23662,1,82-5803,2019,25799,24939,860,293,216,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,MD,1,1,143,88,0.000677185937263222,0.000295392217086426
23662,1,82-5803,2019,25799,24939,860,293,216,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,PM,1,1,58.5,31.5,0.000277030610698591,0.000105736986797982
23662,1,82-5803,2019,25799,24939,860,293,216,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,EV,1,1,20.5,16.5,9.70791028943779e-05,5.53860407037048e-05
23662,1,82-5803,2019,25799,24939,860,293,216,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,NT,1,1,24.5,54,0.000116021366873769,0.000181263405939398
23669,1,82-1127,2018,14051,13770,280,95,188,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,0-99,200-499,AM,1,1,14.4015957446809,20.4128686327078,6.8199707080054e-05,6.85204832103353e-05
23669,1,82-1127,2018,14051,13770,280,95,188,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,0-99,200-499,MD,1,1,53.311170212766,72.3270777479893,0.000252458564805112,0.000242782452856373
23669,1,82-1127,2018,14051,13770,280,95,188,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,0-99,200-499,PM,1,1,17.4335106382979,51.9142091152815,8.25575401495391e-05,0.000174261969646038
23669,1,82-1127,2018,14051,13770,280,95,188,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,0-99,200-499,EV,1,1,7.57978723404255,19.9088471849866,3.58945826737127e-05,6.6828619427364e-05
23669,1,82-1127,2018,14051,13770,280,95,188,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,0-99,200-499,NT,1,1,2.27393617021277,23.4369973190349,1.07683748021138e-05,7.86716659081627e-05
23693,0,82-1271,2018,13561,13343.5,217,117,31,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,AM,1,1,21.3827586206897,7.13492063492063,0.000101259464600175,2.39500002850556e-05
23693,0,82-1271,2018,13561,13343.5,217,117,31,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,MD,1,1,51.9103448275862,15.9920634920635,0.000245824863746336,5.36810351216764e-05
23693,0,82-1271,2018,13561,13343.5,217,117,31,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,PM,1,1,27.3,5.41269841269841,0.000129280951659342,1.81689657334905e-05
23693,0,82-1271,2018,13561,13343.5,217,117,31,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,EV,1,1,8.47241379310345,1.72222222222222,4.01216746528993e-05,5.78103455156515e-06
23693,0,82-1271,2018,13561,13343.5,217,117,31,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,NT,1,1,7.93448275862069,0.738095238095238,3.75742667384295e-05,2.47758623638506e-06
23726,1,82-1806,2019,19286.5,19026.5,260,181,59,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,AM,1,1,37,8.67647058823529,0.000175215941809365,2.91245668584544e-05
23726,1,82-1806,2019,19286.5,19026.5,260,181,59,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,MD,1,1,80.5,28.7563025210084,0.00038121306258524,9.65271358737346e-05
23726,1,82-1806,2019,19286.5,19026.5,260,181,59,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,PM,1,1,37.75,10.6596638655462,0.000178767616305501,3.57816107118154e-05
23726,1,82-1806,2019,19286.5,19026.5,260,181,59,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,EV,1,1,10.25,3.22268907563025,4.8539551447189e-05,1.08176962617116e-05
23726,1,82-1806,2019,19286.5,19026.5,260,181,59,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,200-499,NT,1,1,15.5,7.68487394957983,7.34012729201394e-05,2.57960449317739e-05
23738,1,82-1822,2019,4994,4895.5,98,40,57,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,AM,1,1,3.95061728395062,6.44347826086957,1.87084088685341e-05,2.1629015104846e-05
23738,1,82-1822,2019,4994,4895.5,98,40,57,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,MD,1,1,21.2345679012346,23.5434782608696,0.000100557697668371,7.90290936523219e-05
23738,1,82-1822,2019,4994,4895.5,98,40,57,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,PM,1,1,11.8518518518519,15.8608695652174,5.61252266056024e-05,5.32406525657748e-05
23738,1,82-1822,2019,4994,4895.5,98,40,57,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,EV,1,1,1.97530864197531,2.2304347826087,9.35420443426707e-06,7.48696676706207e-06
23738,1,82-1822,2019,4994,4895.5,98,40,57,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,NT,1,1,0.987654320987654,8.92173913043478,4.67710221713354e-06,2.99478670682483e-05
23743,0,82-5871,2018,4907,4784,122,53,13,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,10,1.41304347826087,4.7355659948477e-05,4.74320506685219e-06
23743,0,82-5871,2018,4907,4784,122,53,13,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,18.75,5.3695652173913,8.87918624033945e-05,1.80241792540383e-05
23743,0,82-5871,2018,4907,4784,122,53,13,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,12.75,2.54347826086957,6.03784664343082e-05,8.53776912033395e-06
23743,0,82-5871,2018,4907,4784,122,53,13,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,6,1.69565217391304,2.84133959690862e-05,5.69184608022263e-06
23743,0,82-5871,2018,4907,4784,122,53,13,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,5.5,1.97826086956522,2.60456129716624e-05,6.64048709359307e-06
23764,0,82-2518,2019,2361,2341,20,13,6,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,1.04,0,4.92498863464161e-06,0
23764,0,82-2518,2019,2361,2341,20,13,6,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,6.5,2.18181818181818,3.07811789665101e-05,7.3237739773494e-06
23764,0,82-2518,2019,2361,2341,20,13,6,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,4.42,2.72727272727273,2.09312016972269e-05,9.15471747168675e-06
23764,0,82-2518,2019,2361,2341,20,13,6,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0,1.09090909090909,0,3.6618869886747e-06
23764,0,82-2518,2019,2361,2341,20,13,6,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,1.04,0,4.92498863464161e-06,0
23775,0,82-2177,2018,55,53,1,3,1,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,AM,1,1,0.789473684210526,0.285714285714286,3.7386047327745e-06,9.59065639890992e-07
23775,0,82-2177,2018,55,53,1,3,1,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,MD,1,1,0.710526315789474,0.642857142857143,3.36474425949705e-06,2.15789768975473e-06
23775,0,82-2177,2018,55,53,1,3,1,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,PM,1,1,0.552631578947368,0.0714285714285714,2.61702331294215e-06,2.39766409972748e-07
23775,0,82-2177,2018,55,53,1,3,1,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,EV,1,1,0.473684210526316,0,2.2431628396647e-06,0
23775,0,82-2177,2018,55,53,1,3,1,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99,NT,1,1,0.473684210526316,0,2.2431628396647e-06,0
23776,0,82-6259,2018,1559,1480,78,53,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,AM,1,1,14.0144230769231,3.54545454545455,6.63662253604859e-05,1.19011327131928e-05
23776,0,82-6259,2018,1559,1480,78,53,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,MD,1,1,20.3846153846154,6.54545454545455,9.6532691433434e-05,2.19713219320482e-05
23776,0,82-6259,2018,1559,1480,78,53,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,PM,1,1,12.4855769230769,4.90909090909091,5.91262735029783e-05,1.64784914490361e-05
23776,0,82-6259,2018,1559,1480,78,53,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,EV,1,1,1.27403846153846,2.72727272727273,6.03329321458962e-06,9.15471747168675e-06
23776,0,82-6259,2018,1559,1480,78,53,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,NT,1,1,4.84134615384615,0.272727272727273,2.29265142154406e-05,9.15471747168675e-07
23793,1,82-1228,2019,16665.5,16209,456,195,195,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499,AM,1,1,27.9283887468031,27.25,0.000132256728040248,9.14708854046034e-05
23793,1,82-1228,2019,16665.5,16209,456,195,195,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499,MD,1,1,83.7851662404092,82,0.000396770184120744,0.000275251838648715
23793,1,82-1228,2019,16665.5,16209,456,195,195,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499,PM,1,1,45.1342710997443,42.5,0.000213736319422186,0.000142661013933785
23793,1,82-1228,2019,16665.5,16209,456,195,195,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499,EV,1,1,18.2033248081841,14.5,8.62030459548044e-05,4.86725812244679e-05
23793,1,82-1228,2019,16665.5,16209,456,195,195,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,100-199,100-199,200-499,NT,1,1,19.9488491048593,28.75,9.44690914573199e-05,9.65059800140311e-05
23840,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,AM,1,1,43.25,67.1580027359781,0.000204813229277163,0.000225431265037237
23840,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,MD,1,1,90.25,142.80437756498,0.000427384831035005,0.000479355701120072
23840,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,PM,1,1,43.5,73.6491108071136,0.000205997120775875,0.000247220160542694
23840,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,EV,1,1,8.75,30.2086183310534,4.14362024549174e-05,0.000101402167544631
23840,1,82-1430,2019,9521.5,8924,597,205,365,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,NT,1,1,19.25,51.1798905608755,9.11596454008183e-05,0.00017179706071611
23852,1,82-5815,2019,10347,9644,703,345,328,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,AM,1,1,53.90625,48.5460122699387,0.000255276604409759,0.000162955843126386
23852,1,82-5815,2019,10347,9644,703,345,328,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,MD,1,1,137.899709302326,148.153374233129,0.000653033174071477,0.000497310837313169
23852,1,82-5815,2019,10347,9644,703,345,328,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,PM,1,1,90.2616279069767,75.4601226993865,0.000427439895755876,0.00025329923802029
23852,1,82-5815,2019,10347,9644,703,345,328,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,EV,1,1,24.5712209302326,19.8711656441718,0.000116358638289099,6.67021326786763e-05
23852,1,82-5815,2019,10347,9644,703,345,328,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999,NT,1,1,38.3611918604651,35.9693251533742,0.000181661955696247,0.000120739303456338
23866,1,82-5802,2019,16929.5,16457.5,472,191,108,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,100-199,100-199,200-499,AM,1,1,30.420365535248,12.4423963133641,0.000144057648579558,4.17657617371884e-05
23866,1,82-5802,2019,16929.5,16457.5,472,191,108,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,100-199,100-199,200-499,MD,1,1,86.523498694517,43.0506912442396,0.000409737738173004,0.000144509535610672
23866,1,82-5802,2019,16929.5,16457.5,472,191,108,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,100-199,100-199,200-499,PM,1,1,43.8851174934726,17.4193548387097,0.000207820870081985,5.84720664320637e-05
23866,1,82-5802,2019,16929.5,16457.5,472,191,108,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,100-199,100-199,200-499,EV,1,1,14.7114882506527,8.70967741935484,6.96672234933927e-05,2.92360332160319e-05
23866,1,82-5802,2019,16929.5,16457.5,472,191,108,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,100-199,100-199,200-499,NT,1,1,15.4595300261097,26.3778801843318,7.3209624687972e-05,8.85434148828394e-05
23884,0,82-5169,2019,4074.5,3784.5,290,33,7,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,AM,1,1,4.52054794520548,2.88235294117647,2.14073531273937e-05,9.67527983772384e-06
23884,0,82-5169,2019,4074.5,3784.5,290,33,7,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,MD,1,1,15.5958904109589,2.26470588235294,7.38553682895084e-05,7.60200558678302e-06
23884,0,82-5169,2019,4074.5,3784.5,290,33,7,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,PM,1,1,5.87671232876712,1.02941176470588,2.78295590656118e-05,3.45545708490137e-06
23884,0,82-5169,2019,4074.5,3784.5,290,33,7,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,EV,1,1,2.93835616438356,0,1.39147795328059e-05,0
23884,0,82-5169,2019,4074.5,3784.5,290,33,7,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,0-99,0-99,0-99,NT,1,1,4.06849315068493,0.823529411764706,1.92666178146544e-05,2.7643656679211e-06
23911,1,82-0114,2019,5494,5054,440,187,227,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499,AM,1,1,29.92,35.1725274725275,0.000141688134565843,0.000118064668984581
23911,1,82-0114,2019,5494,5054,440,187,227,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499,MD,1,1,66.0733333333333,73.8373626373627,0.000312894630499571,0.000247852071059829
23911,1,82-0114,2019,5494,5054,440,187,227,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499,PM,1,1,42.8853333333333,40.1615384615385,0.000203086326211042,0.000134811430542677
23911,1,82-0114,2019,5494,5054,440,187,227,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499,EV,1,1,15.2093333333333,22.7,7.2024801737637e-05,7.61977650893394e-05
23911,1,82-0114,2019,5494,5054,440,187,227,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,100-199,200-499,NT,1,1,32.912,55.1285714285714,0.000155856948022428,0.000185051715216967
23998,0,82-1864,2019,11833.5,11705.5,128,77,15,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,AM,1,1,11.75,3.38709677419355,5.56429004394605e-05,1.13695684729013e-05
23998,0,82-1864,2019,11833.5,11705.5,128,77,15,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,MD,1,1,37.75,9.67741935483871,0.000178767616305501,3.24844813511465e-05
23998,0,82-1864,2019,11833.5,11705.5,128,77,15,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,PM,1,1,17,1.93548387096774,8.0504621912411e-05,6.49689627022931e-06
23998,0,82-1864,2019,11833.5,11705.5,128,77,15,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,EV,1,1,5.25,0,2.48617214729505e-05,0
23998,0,82-1864,2019,11833.5,11705.5,128,77,15,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,0-99,0-99,NT,1,1,5.25,0,2.48617214729505e-05,0
24024,0,82-1556,2018,14983,14742,241,119,16,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,AM,1,1,15.0601659751037,2,7.13184098684637e-05,6.71345947923695e-06
24024,0,82-1556,2018,14983,14742,241,119,16,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,MD,1,1,53.0809128630705,7,0.000251368165929831,2.34971081773293e-05
24024,0,82-1556,2018,14983,14742,241,119,16,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,PM,1,1,29.6265560165975,6,0.00014029851121665,2.01403784377108e-05
24024,0,82-1556,2018,14983,14742,241,119,16,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,EV,1,1,9.13485477178423,0,4.32587076251337e-05,0
24024,0,82-1556,2018,14983,14742,241,119,16,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,NT,1,1,12.097510373444,1,5.72885587467987e-05,3.35672973961847e-06
24028,0,82-1554,2018,18477,18265,212,129,20,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,AM,1,1,22.8183962264151,3.5,0.000108058021226773,1.17485540886647e-05
24028,0,82-1554,2018,18477,18265,212,129,20,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,MD,1,1,52.938679245283,9.5,0.000250694609246112,3.18889325263755e-05
24028,0,82-1554,2018,18477,18265,212,129,20,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199,PM,1,1,42.2900943396226,5.5,0.000200267532673618,1.84620135679016e-05
