GEO_ID,TractID,CensusTract,County,State,Census_HH,Census_A0,Census_A1,Census_A2,Census_A3,Census_A4
1400000US26115830600,26115830600,Census Tract 8306, Monroe County, Michigan,1076,35,215,370,238,218
1400000US26115830700,26115830700,Census Tract 8307, Monroe County, Michigan,1374,70,486,397,235,186
1400000US26115830800,26115830800,Census Tract 8308, Monroe County, Michigan,2954,301,935,1127,417,174
1400000US26115830900,26115830900,Census Tract 8309, Monroe County, Michigan,884,5,113,383,230,153
1400000US26115831000,26115831000,Census Tract 8310, Monroe County, Michigan,1121,17,260,430,346,68
1400000US26115831100,26115831100,Census Tract 8311, Monroe County, Michigan,925,53,245,402,135,90
1400000US26115831200,26115831200,Census Tract 8312, Monroe County, Michigan,2532,86,1001,948,314,183
1400000US26115831300,26115831300,Census Tract 8313, Monroe County, Michigan,1886,102,630,765,268,121
1400000US26115831400,26115831400,Census Tract 8314, Monroe County, Michigan,3027,243,1181,1312,235,56
1400000US26115831500,26115831500,Census Tract 8315, Monroe County, Michigan,1383,242,495,475,122,49
1400000US26115831600,26115831600,Census Tract 8316, Monroe County, Michigan,1433,197,529,515,152,40
1400000US26115831700,26115831700,Census Tract 8317, Monroe County, Michigan,1473,69,372,770,224,38
1400000US26115831800,26115831800,Census Tract 8318, Monroe County, Michigan,425,83,226,87,10,19
1400000US26115831900,26115831900,Census Tract 8319, Monroe County, Michigan,493,52,146,218,31,46
1400000US26115832000,26115832000,Census Tract 8320, Monroe County, Michigan,638,32,232,255,101,18
1400000US26115832100,26115832100,Census Tract 8321, Monroe County, Michigan,1294,185,516,436,127,30
1400000US26115832200,26115832200,Census Tract 8322, Monroe County, Michigan,709,78,286,230,97,18
1400000US26115832300,26115832300,Census Tract 8323, Monroe County, Michigan,1862,145,673,638,342,64
1400000US26115832400,26115832400,Census Tract 8324, Monroe County, Michigan,1842,205,554,650,330,103
1400000US26115832500,26115832500,Census Tract 8325, Monroe County, Michigan,1916,91,863,636,246,80
1400000US26115832600,26115832600,Census Tract 8326, Monroe County, Michigan,806,19,165,384,177,61
1400000US26115832700,26115832700,Census Tract 8327, Monroe County, Michigan,998,20,210,387,226,155
1400000US26115832800,26115832800,Census Tract 8328, Monroe County, Michigan,1834,65,314,726,508,221
1400000US26115832900,26115832900,Census Tract 8329, Monroe County, Michigan,1644,48,396,620,411,169
1400000US26115833000,26115833000,Census Tract 8330, Monroe County, Michigan,1771,35,374,829,260,273
1400000US26115833100,26115833100,Census Tract 8331, Monroe County, Michigan,1941,15,449,863,375,239
1400000US26115833200,26115833200,Census Tract 8332, Monroe County, Michigan,1528,0,429,600,367,132
1400000US26115833300,26115833300,Census Tract 8333, Monroe County, Michigan,2683,150,512,1352,353,316
1400000US26115833500,26115833500,Census Tract 8335, Monroe County, Michigan,2055,197,680,721,311,146
1400000US26115833600,26115833600,Census Tract 8336, Monroe County, Michigan,1207,50,262,615,191,89
1400000US26115833700,26115833700,Census Tract 8337, Monroe County, Michigan,1148,66,419,350,218,95
1400000US26115833800,26115833800,Census Tract 8338, Monroe County, Michigan,2040,113,752,812,281,82
1400000US26115833900,26115833900,Census Tract 8339, Monroe County, Michigan,2046,72,421,979,371,203
1400000US26115990000,26115990000,Census Tract 9900, Monroe County, Michigan,0,0,0,0,0,0
1400000US26117970100,26117970100,Census Tract 9701, Montcalm County, Michigan,1688,85,481,774,257,91
1400000US26117970200,26117970200,Census Tract 9702, Montcalm County, Michigan,1314,101,469,464,188,92
1400000US26117970300,26117970300,Census Tract 9703, Montcalm County, Michigan,1301,114,431,496,151,109
1400000US26117970400,26117970400,Census Tract 9704, Montcalm County, Michigan,1328,133,469,485,176,65
1400000US26117970500,26117970500,Census Tract 9705, Montcalm County, Michigan,2692,130,771,1051,459,281
1400000US26117970600,26117970600,Census Tract 9706, Montcalm County, Michigan,2071,57,592,904,406,112
1400000US26117970700,26117970700,Census Tract 9707, Montcalm County, Michigan,2130,151,524,997,326,132
1400000US26117970800,26117970800,Census Tract 9708, Montcalm County, Michigan,1776,185,524,696,217,154
1400000US26117970900,26117970900,Census Tract 9709, Montcalm County, Michigan,1350,54,444,427,331,94
1400000US26117971000,26117971000,Census Tract 9710, Montcalm County, Michigan,1689,99,572,598,300,120
1400000US26117971100,26117971100,Census Tract 9711, Montcalm County, Michigan,1986,107,638,820,322,99
1400000US26117971200,26117971200,Census Tract 9712, Montcalm County, Michigan,2131,127,657,945,349,53
1400000US26117971300,26117971300,Census Tract 9713, Montcalm County, Michigan,2100,183,897,748,175,97
1400000US26119910100,26119910100,Census Tract 9101, Montmorency County, Michigan,1025,49,378,428,132,38
1400000US26119910200,26119910200,Census Tract 9102, Montmorency County, Michigan,727,44,236,290,130,27
1400000US26119910300,26119910300,Census Tract 9103, Montmorency County, Michigan,722,23,255,265,153,26
1400000US26119910400,26119910400,Census Tract 9104, Montmorency County, Michigan,992,69,384,296,126,117
1400000US26119910500,26119910500,Census Tract 9105, Montmorency County, Michigan,608,17,207,251,85,48
1400000US26121000100,26121000100,Census Tract 1, Muskegon County, Michigan,1821,493,768,378,147,35
1400000US26121000300,26121000300,Census Tract 3, Muskegon County, Michigan,1142,320,534,202,26,60
1400000US26121000401,26121000401,Census Tract 4.01, Muskegon County, Michigan,1719,217,901,400,176,25
1400000US26121000402,26121000402,Census Tract 4.02, Muskegon County, Michigan,289,46,149,85,0,9
1400000US26121000500,26121000500,Census Tract 5, Muskegon County, Michigan,1693,489,684,322,154,44
1400000US26121000601,26121000601,Census Tract 6.01, Muskegon County, Michigan,592,71,259,243,19,0
1400000US26121000800,26121000800,Census Tract 8, Muskegon County, Michigan,1352,183,560,537,27,45
1400000US26121000900,26121000900,Census Tract 9, Muskegon County, Michigan,1583,30,823,551,163,16
1400000US26121001000,26121001000,Census Tract 10, Muskegon County, Michigan,588,10,205,286,81,6
1400000US26121001200,26121001200,Census Tract 12, Muskegon County, Michigan,803,104,413,180,42,64
1400000US26121001300,26121001300,Census Tract 13, Muskegon County, Michigan,841,208,445,174,14,0
1400000US26121001402,26121001402,Census Tract 14.02, Muskegon County, Michigan,1558,345,714,340,136,23
1400000US26121001500,26121001500,Census Tract 15, Muskegon County, Michigan,1577,186,417,743,146,85
1400000US26121001600,26121001600,Census Tract 16, Muskegon County, Michigan,1040,19,267,350,204,200
1400000US26121001700,26121001700,Census Tract 17, Muskegon County, Michigan,1905,55,509,677,481,183
1400000US26121001800,26121001800,Census Tract 18, Muskegon County, Michigan,1747,61,430,849,263,144
1400000US26121001901,26121001901,Census Tract 19.01, Muskegon County, Michigan,1344,114,338,515,270,107
1400000US26121001902,26121001902,Census Tract 19.02, Muskegon County, Michigan,2074,188,809,711,185,181
1400000US26121002000,26121002000,Census Tract 20, Muskegon County, Michigan,1592,112,587,625,236,32
1400000US26121002100,26121002100,Census Tract 21, Muskegon County, Michigan,1565,186,733,471,121,54
1400000US26121002200,26121002200,Census Tract 22, Muskegon County, Michigan,1620,81,715,632,176,16
1400000US26121002300,26121002300,Census Tract 23, Muskegon County, Michigan,2193,13,569,1062,424,125
1400000US26121002400,26121002400,Census Tract 24, Muskegon County, Michigan,1626,297,531,588,163,47
1400000US26121002500,26121002500,Census Tract 25, Muskegon County, Michigan,2880,59,841,1263,556,161
1400000US26121002601,26121002601,Census Tract 26.01, Muskegon County, Michigan,1535,138,679,515,163,40
1400000US26121002602,26121002602,Census Tract 26.02, Muskegon County, Michigan,1811,63,864,668,158,58
1400000US26121002700,26121002700,Census Tract 27, Muskegon County, Michigan,2856,33,741,1373,480,229
1400000US26121002800,26121002800,Census Tract 28, Muskegon County, Michigan,2440,76,650,1141,405,168
1400000US26121002900,26121002900,Census Tract 29, Muskegon County, Michigan,2015,66,494,829,435,191
1400000US26121003000,26121003000,Census Tract 30, Muskegon County, Michigan,1478,23,302,626,369,158
1400000US26121003100,26121003100,Census Tract 31, Muskegon County, Michigan,1517,53,470,660,287,47
1400000US26121003200,26121003200,Census Tract 32, Muskegon County, Michigan,1832,47,530,746,331,178
1400000US26121003300,26121003300,Census Tract 33, Muskegon County, Michigan,1866,96,541,844,269,116
1400000US26121003400,26121003400,Census Tract 34, Muskegon County, Michigan,1532,0,416,726,302,88
1400000US26121003500,26121003500,Census Tract 35, Muskegon County, Michigan,1494,20,338,776,246,114
1400000US26121003600,26121003600,Census Tract 36, Muskegon County, Michigan,2302,70,356,1155,565,156
1400000US26121003700,26121003700,Census Tract 37, Muskegon County, Michigan,2249,205,656,868,399,121
1400000US26121003800,26121003800,Census Tract 38, Muskegon County, Michigan,1428,100,420,659,175,74
1400000US26121003900,26121003900,Census Tract 39, Muskegon County, Michigan,692,19,175,295,134,69
1400000US26121004000,26121004000,Census Tract 40, Muskegon County, Michigan,696,5,68,311,155,157
1400000US26121004200,26121004200,Census Tract 42, Muskegon County, Michigan,1537,422,758,299,24,34
1400000US26121004300,26121004300,Census Tract 43, Muskegon County, Michigan,792,273,338,149,18,14
1400000US26121990000,26121990000,Census Tract 9900, Muskegon County, Michigan,0,0,0,0,0,0
1400000US26123970100,26123970100,Census Tract 9701, Newaygo County, Michigan,1883,124,582,688,338,151
1400000US26123970300,26123970300,Census Tract 9703, Newaygo County, Michigan,1504,48,473,591,300,92
1400000US26123970400,26123970400,Census Tract 9704, Newaygo County, Michigan,1911,41,475,795,381,219
1400000US26123970500,26123970500,Census Tract 9705, Newaygo County, Michigan,1932,154,784,698,233,63
1400000US26123970600,26123970600,Census Tract 9706, Newaygo County, Michigan,1437,85,339,586,250,177
1400000US26123970700,26123970700,Census Tract 9707, Newaygo County, Michigan,1602,127,536,586,227,126
1400000US26123970800,26123970800,Census Tract 9708, Newaygo County, Michigan,1444,78,609,486,193,78
1400000US26123970900,26123970900,Census Tract 9709, Newaygo County, Michigan,1748,69,556,798,242,83
1400000US26123971000,26123971000,Census Tract 9710, Newaygo County, Michigan,1818,36,444,716,405,217
1400000US26123971100,26123971100,Census Tract 9711, Newaygo County, Michigan,1733,94,533,568,364,174
1400000US26123971200,26123971200,Census Tract 9712, Newaygo County, Michigan,1760,47,576,702,250,185
1400000US26125120000,26125120000,Census Tract 1200, Oakland County, Michigan,1125,24,221,527,210,143
1400000US26125120300,26125120300,Census Tract 1203, Oakland County, Michigan,1263,48,217,573,307,118
1400000US26125121000,26125121000,Census Tract 1210, Oakland County, Michigan,1215,98,386,490,184,57
1400000US26125121400,26125121400,Census Tract 1214, Oakland County, Michigan,1537,93,242,793,323,86
1400000US26125121500,26125121500,Census Tract 1215, Oakland County, Michigan,1505,90,551,582,192,90
1400000US26125121700,26125121700,Census Tract 1217, Oakland County, Michigan,2064,20,426,957,447,214
1400000US26125121800,26125121800,Census Tract 1218, Oakland County, Michigan,1755,22,434,766,390,143
1400000US26125122200,26125122200,Census Tract 1222, Oakland County, Michigan,1298,31,143,499,365,260
1400000US26125122400,26125122400,Census Tract 1224, Oakland County, Michigan,2518,119,908,666,449,376
1400000US26125122700,26125122700,Census Tract 1227, Oakland County, Michigan,1174,52,168,759,130,65
1400000US26125122900,26125122900,Census Tract 1229, Oakland County, Michigan,739,27,240,273,128,71
1400000US26125123000,26125123000,Census Tract 1230, Oakland County, Michigan,826,14,231,282,178,121
1400000US26125123100,26125123100,Census Tract 1231, Oakland County, Michigan,1093,29,132,453,311,168
1400000US26125124000,26125124000,Census Tract 1240, Oakland County, Michigan,1919,17,437,889,338,238
1400000US26125124500,26125124500,Census Tract 1245, Oakland County, Michigan,2459,81,1011,914,410,43
1400000US26125125000,26125125000,Census Tract 1250, Oakland County, Michigan,1394,9,350,638,308,89
1400000US26125125600,26125125600,Census Tract 1256, Oakland County, Michigan,1179,15,273,407,307,177
1400000US26125126200,26125126200,Census Tract 1262, Oakland County, Michigan,957,5,102,500,220,130
1400000US26125126300,26125126300,Census Tract 1263, Oakland County, Michigan,1773,20,614,763,263,113
1400000US26125126400,26125126400,Census Tract 1264, Oakland County, Michigan,1377,8,292,642,286,149
1400000US26125126500,26125126500,Census Tract 1265, Oakland County, Michigan,1078,40,194,347,323,174
1400000US26125127000,26125127000,Census Tract 1270, Oakland County, Michigan,1953,15,520,857,382,179
1400000US26125127100,26125127100,Census Tract 1271, Oakland County, Michigan,1958,12,289,989,490,178
1400000US26125127200,26125127200,Census Tract 1272, Oakland County, Michigan,696,29,172,304,140,51
1400000US26125127300,26125127300,Census Tract 1273, Oakland County, Michigan,2044,112,905,681,251,95
1400000US26125127400,26125127400,Census Tract 1274, Oakland County, Michigan,646,9,146,346,64,81
1400000US26125127500,26125127500,Census Tract 1275, Oakland County, Michigan,2528,104,640,1258,384,142
1400000US26125127600,26125127600,Census Tract 1276, Oakland County, Michigan,1518,18,179,816,303,202
1400000US26125127700,26125127700,Census Tract 1277, Oakland County, Michigan,2563,34,691,1342,360,136
1400000US26125128000,26125128000,Census Tract 1280, Oakland County, Michigan,1191,13,229,611,244,94
1400000US26125128100,26125128100,Census Tract 1281, Oakland County, Michigan,1069,59,240,404,234,132
1400000US26125128200,26125128200,Census Tract 1282, Oakland County, Michigan,1194,10,209,571,306,98
1400000US26125128300,26125128300,Census Tract 1283, Oakland County, Michigan,1862,52,662,734,275,139
1400000US26125128400,26125128400,Census Tract 1284, Oakland County, Michigan,1464,91,591,469,170,143
1400000US26125128500,26125128500,Census Tract 1285, Oakland County, Michigan,1250,24,385,573,187,81
1400000US26125128600,26125128600,Census Tract 1286, Oakland County, Michigan,1143,0,77,625,260,181
1400000US26125128700,26125128700,Census Tract 1287, Oakland County, Michigan,651,0,70,368,154,59
1400000US26125128800,26125128800,Census Tract 1288, Oakland County, Michigan,514,15,77,230,111,81
1400000US26125128900,26125128900,Census Tract 1289, Oakland County, Michigan,2101,27,393,1143,330,208
1400000US26125129000,26125129000,Census Tract 1290, Oakland County, Michigan,1305,97,371,626,115,96
1400000US26125130000,26125130000,Census Tract 1300, Oakland County, Michigan,1383,24,539,581,224,15
1400000US26125130100,26125130100,Census Tract 1301, Oakland County, Michigan,867,41,148,337,217,124
1400000US26125130200,26125130200,Census Tract 1302, Oakland County, Michigan,2031,22,373,951,446,239
1400000US26125130300,26125130300,Census Tract 1303, Oakland County, Michigan,1338,31,310,579,264,154
1400000US26125130400,26125130400,Census Tract 1304, Oakland County, Michigan,1141,12,297,538,162,132
1400000US26125130500,26125130500,Census Tract 1305, Oakland County, Michigan,1243,10,225,530,296,182
1400000US26125130600,26125130600,Census Tract 1306, Oakland County, Michigan,1243,28,283,643,232,57
1400000US26125130700,26125130700,Census Tract 1307, Oakland County, Michigan,2444,252,404,986,480,322
1400000US26125131100,26125131100,Census Tract 1311, Oakland County, Michigan,834,16,112,430,181,95
1400000US26125131300,26125131300,Census Tract 1313, Oakland County, Michigan,1907,45,519,780,258,305
1400000US26125131400,26125131400,Census Tract 1314, Oakland County, Michigan,847,17,172,414,163,81
1400000US26125131500,26125131500,Census Tract 1315, Oakland County, Michigan,1471,34,329,575,300,233
1400000US26125131600,26125131600,Census Tract 1316, Oakland County, Michigan,994,10,130,483,229,142
1400000US26125131800,26125131800,Census Tract 1318, Oakland County, Michigan,1457,108,339,715,258,37
1400000US26125132100,26125132100,Census Tract 1321, Oakland County, Michigan,2356,177,629,962,380,208
1400000US26125132500,26125132500,Census Tract 1325, Oakland County, Michigan,1510,88,575,564,189,94
1400000US26125132600,26125132600,Census Tract 1326, Oakland County, Michigan,1407,37,186,704,317,163
1400000US26125132700,26125132700,Census Tract 1327, Oakland County, Michigan,1185,26,340,484,266,69
1400000US26125133001,26125133001,Census Tract 1330.01, Oakland County, Michigan,951,10,151,460,174,156
1400000US26125133002,26125133002,Census Tract 1330.02, Oakland County, Michigan,1170,10,273,585,213,89
1400000US26125133003,26125133003,Census Tract 1330.03, Oakland County, Michigan,1421,37,550,637,171,26
1400000US26125133100,26125133100,Census Tract 1331, Oakland County, Michigan,2647,252,1738,576,71,10
1400000US26125134000,26125134000,Census Tract 1340, Oakland County, Michigan,1836,48,520,753,303,212
1400000US26125134300,26125134300,Census Tract 1343, Oakland County, Michigan,1797,21,372,829,438,137
1400000US26125134400,26125134400,Census Tract 1344, Oakland County, Michigan,1729,10,309,897,389,124
1400000US26125134500,26125134500,Census Tract 1345, Oakland County, Michigan,1095,9,211,562,265,48
1400000US26125134600,26125134600,Census Tract 1346, Oakland County, Michigan,1696,65,374,757,393,107
1400000US26125134700,26125134700,Census Tract 1347, Oakland County, Michigan,1468,127,541,546,234,20
1400000US26125134800,26125134800,Census Tract 1348, Oakland County, Michigan,1553,36,642,684,160,31
1400000US26125134900,26125134900,Census Tract 1349, Oakland County, Michigan,1974,125,877,713,206,53
1400000US26125135000,26125135000,Census Tract 1350, Oakland County, Michigan,1159,16,409,487,196,51
1400000US26125135100,26125135100,Census Tract 1351, Oakland County, Michigan,1945,0,307,839,501,298
1400000US26125135200,26125135200,Census Tract 1352, Oakland County, Michigan,1331,48,480,614,135,54
1400000US26125135300,26125135300,Census Tract 1353, Oakland County, Michigan,1648,53,157,946,376,116
1400000US26125136000,26125136000,Census Tract 1360, Oakland County, Michigan,1183,159,447,394,169,14
1400000US26125136101,26125136101,Census Tract 1361.01, Oakland County, Michigan,1931,19,530,1031,284,67
1400000US26125136102,26125136102,Census Tract 1361.02, Oakland County, Michigan,2332,99,1348,773,72,40
1400000US26125136300,26125136300,Census Tract 1363, Oakland County, Michigan,1851,89,626,844,177,115
1400000US26125136500,26125136500,Census Tract 1365, Oakland County, Michigan,2168,115,923,893,195,42
1400000US26125136600,26125136600,Census Tract 1366, Oakland County, Michigan,3107,74,892,1671,425,45
1400000US26125136700,26125136700,Census Tract 1367, Oakland County, Michigan,2267,126,648,989,361,143
1400000US26125136800,26125136800,Census Tract 1368, Oakland County, Michigan,2070,334,929,595,143,69
1400000US26125137100,26125137100,Census Tract 1371, Oakland County, Michigan,3250,40,674,1804,514,218
1400000US26125137400,26125137400,Census Tract 1374, Oakland County, Michigan,1986,31,151,977,584,243
1400000US26125137700,26125137700,Census Tract 1377, Oakland County, Michigan,679,17,175,371,95,21
1400000US26125137800,26125137800,Census Tract 1378, Oakland County, Michigan,1403,11,379,639,295,79
1400000US26125138100,26125138100,Census Tract 1381, Oakland County, Michigan,1686,18,225,981,294,168
1400000US26125138301,26125138301,Census Tract 1383.01, Oakland County, Michigan,1460,83,411,599,257,110
1400000US26125138302,26125138302,Census Tract 1383.02, Oakland County, Michigan,2306,176,378,1097,470,185
1400000US26125138600,26125138600,Census Tract 1386, Oakland County, Michigan,831,17,84,411,197,122
1400000US26125139200,26125139200,Census Tract 1392, Oakland County, Michigan,2996,107,1194,1255,374,66
1400000US26125139400,26125139400,Census Tract 1394, Oakland County, Michigan,1920,118,603,819,209,171
1400000US26125140100,26125140100,Census Tract 1401, Oakland County, Michigan,468,0,111,234,101,22
1400000US26125140301,26125140301,Census Tract 1403.01, Oakland County, Michigan,1991,187,1024,624,143,13
1400000US26125140302,26125140302,Census Tract 1403.02, Oakland County, Michigan,1672,71,623,713,234,31
1400000US26125140500,26125140500,Census Tract 1405, Oakland County, Michigan,1097,38,460,423,176,0
1400000US26125140600,26125140600,Census Tract 1406, Oakland County, Michigan,977,77,264,471,103,62
1400000US26125140700,26125140700,Census Tract 1407, Oakland County, Michigan,1040,43,386,455,138,18
1400000US26125140800,26125140800,Census Tract 1408, Oakland County, Michigan,1980,87,760,858,215,60
1400000US26125140900,26125140900,Census Tract 1409, Oakland County, Michigan,1146,70,585,325,100,66
1400000US26125141000,26125141000,Census Tract 1410, Oakland County, Michigan,2331,328,1075,718,171,39
1400000US26125141100,26125141100,Census Tract 1411, Oakland County, Michigan,1242,254,407,442,106,33
1400000US26125141200,26125141200,Census Tract 1412, Oakland County, Michigan,1475,467,593,355,60,0
1400000US26125141300,26125141300,Census Tract 1413, Oakland County, Michigan,1463,76,628,616,64,79
1400000US26125141400,26125141400,Census Tract 1414, Oakland County, Michigan,1666,156,705,564,157,84
1400000US26125141500,26125141500,Census Tract 1415, Oakland County, Michigan,2427,267,1161,763,209,27
1400000US26125141600,26125141600,Census Tract 1416, Oakland County, Michigan,1452,241,677,358,138,38
1400000US26125141700,26125141700,Census Tract 1417, Oakland County, Michigan,936,273,383,152,108,20
1400000US26125142000,26125142000,Census Tract 1420, Oakland County, Michigan,1002,246,441,242,58,15
1400000US26125142100,26125142100,Census Tract 1421, Oakland County, Michigan,561,109,300,74,58,20
1400000US26125142200,26125142200,Census Tract 1422, Oakland County, Michigan,1110,335,494,191,57,33
1400000US26125142300,26125142300,Census Tract 1423, Oakland County, Michigan,1145,308,619,200,18,0
1400000US26125142400,26125142400,Census Tract 1424, Oakland County, Michigan,1289,188,543,401,121,36
1400000US26125142500,26125142500,Census Tract 1425, Oakland County, Michigan,913,85,365,280,152,31
1400000US26125142600,26125142600,Census Tract 1426, Oakland County, Michigan,1520,131,588,560,211,30
1400000US26125142700,26125142700,Census Tract 1427, Oakland County, Michigan,1584,333,716,406,86,43
1400000US26125143500,26125143500,Census Tract 1435, Oakland County, Michigan,2354,47,496,1096,445,270
1400000US26125144100,26125144100,Census Tract 1441, Oakland County, Michigan,1741,44,702,563,323,109
1400000US26125144200,26125144200,Census Tract 1442, Oakland County, Michigan,1735,35,425,721,382,172
1400000US26125144300,26125144300,Census Tract 1443, Oakland County, Michigan,1465,18,483,624,279,61
1400000US26125144400,26125144400,Census Tract 1444, Oakland County, Michigan,1895,126,640,763,240,126
1400000US26125144500,26125144500,Census Tract 1445, Oakland County, Michigan,1355,59,400,455,313,128
1400000US26125144600,26125144600,Census Tract 1446, Oakland County, Michigan,1569,52,514,642,273,88
1400000US26125144701,26125144701,Census Tract 1447.01, Oakland County, Michigan,1791,179,819,633,139,21
1400000US26125144800,26125144800,Census Tract 1448, Oakland County, Michigan,1047,23,360,435,160,69
1400000US26125144900,26125144900,Census Tract 1449, Oakland County, Michigan,1908,189,988,395,202,134
1400000US26125145100,26125145100,Census Tract 1451, Oakland County, Michigan,908,17,300,382,157,52
1400000US26125145200,26125145200,Census Tract 1452, Oakland County, Michigan,1594,99,558,748,109,80
1400000US26125145300,26125145300,Census Tract 1453, Oakland County, Michigan,1867,40,692,774,257,104
1400000US26125145400,26125145400,Census Tract 1454, Oakland County, Michigan,1691,197,577,568,275,74
1400000US26125145501,26125145501,Census Tract 1455.01, Oakland County, Michigan,1519,11,411,837,156,104
1400000US26125145502,26125145502,Census Tract 1455.02, Oakland County, Michigan,1585,47,567,727,157,87
1400000US26125145600,26125145600,Census Tract 1456, Oakland County, Michigan,1902,61,671,724,302,144
1400000US26125145700,26125145700,Census Tract 1457, Oakland County, Michigan,1169,39,452,442,196,40
1400000US26125145900,26125145900,Census Tract 1459, Oakland County, Michigan,1402,172,786,210,200,34
1400000US26125150000,26125150000,Census Tract 1500, Oakland County, Michigan,2386,15,954,1105,216,96
1400000US26125150100,26125150100,Census Tract 1501, Oakland County, Michigan,1564,116,576,588,196,88
1400000US26125150200,26125150200,Census Tract 1502, Oakland County, Michigan,972,16,225,428,217,86
1400000US26125150300,26125150300,Census Tract 1503, Oakland County, Michigan,1939,55,587,934,258,105
1400000US26125150400,26125150400,Census Tract 1504, Oakland County, Michigan,935,8,102,518,226,81
1400000US26125150500,26125150500,Census Tract 1505, Oakland County, Michigan,1079,18,212,444,325,80
1400000US26125150600,26125150600,Census Tract 1506, Oakland County, Michigan,1044,6,127,625,214,72
1400000US26125150700,26125150700,Census Tract 1507, Oakland County, Michigan,1581,28,252,889,255,157
1400000US26125150800,26125150800,Census Tract 1508, Oakland County, Michigan,1707,38,302,899,372,96
1400000US26125150900,26125150900,Census Tract 1509, Oakland County, Michigan,1611,44,452,815,189,111
1400000US26125151000,26125151000,Census Tract 1510, Oakland County, Michigan,1760,18,285,989,363,105
1400000US26125152000,26125152000,Census Tract 1520, Oakland County, Michigan,1292,10,221,540,335,186
1400000US26125152600,26125152600,Census Tract 1526, Oakland County, Michigan,1503,22,315,814,288,64
1400000US26125152700,26125152700,Census Tract 1527, Oakland County, Michigan,1059,8,188,621,152,90
1400000US26125152900,26125152900,Census Tract 1529, Oakland County, Michigan,1879,88,802,801,121,67
1400000US26125153000,26125153000,Census Tract 1530, Oakland County, Michigan,1085,44,542,439,39,21
1400000US26125153100,26125153100,Census Tract 1531, Oakland County, Michigan,919,27,257,425,161,49
1400000US26125153200,26125153200,Census Tract 1532, Oakland County, Michigan,1061,114,411,467,32,37
1400000US26125153300,26125153300,Census Tract 1533, Oakland County, Michigan,1476,47,427,777,191,34
1400000US26125154000,26125154000,Census Tract 1540, Oakland County, Michigan,846,13,359,362,93,19
1400000US26125154100,26125154100,Census Tract 1541, Oakland County, Michigan,1077,9,200,584,220,64
1400000US26125154200,26125154200,Census Tract 1542, Oakland County, Michigan,1512,51,828,457,156,20
1400000US26125154500,26125154500,Census Tract 1545, Oakland County, Michigan,855,18,85,346,308,98
1400000US26125154600,26125154600,Census Tract 1546, Oakland County, Michigan,987,32,172,417,245,121
1400000US26125156000,26125156000,Census Tract 1560, Oakland County, Michigan,1126,16,398,505,118,89
1400000US26125156100,26125156100,Census Tract 1561, Oakland County, Michigan,1525,0,139,800,387,199
1400000US26125156200,26125156200,Census Tract 1562, Oakland County, Michigan,2407,37,478,1245,474,173
1400000US26125156300,26125156300,Census Tract 1563, Oakland County, Michigan,1533,18,329,885,248,53
1400000US26125156400,26125156400,Census Tract 1564, Oakland County, Michigan,1509,52,393,726,266,72
1400000US26125156500,26125156500,Census Tract 1565, Oakland County, Michigan,1650,27,273,900,287,163
1400000US26125156900,26125156900,Census Tract 1569, Oakland County, Michigan,1089,11,243,583,163,89
1400000US26125157000,26125157000,Census Tract 1570, Oakland County, Michigan,794,15,143,426,166,44
1400000US26125157100,26125157100,Census Tract 1571, Oakland County, Michigan,727,5,143,378,128,73
1400000US26125157200,26125157200,Census Tract 1572, Oakland County, Michigan,1352,192,384,473,202,101
1400000US26125157300,26125157300,Census Tract 1573, Oakland County, Michigan,1405,0,630,503,195,77
1400000US26125157400,26125157400,Census Tract 1574, Oakland County, Michigan,856,37,213,366,131,109
1400000US26125157500,26125157500,Census Tract 1575, Oakland County, Michigan,1534,279,586,392,168,109
1400000US26125157600,26125157600,Census Tract 1576, Oakland County, Michigan,1773,0,574,790,283,126
1400000US26125157700,26125157700,Census Tract 1577, Oakland County, Michigan,791,18,126,324,188,135
1400000US26125157800,26125157800,Census Tract 1578, Oakland County, Michigan,1657,41,704,711,150,51
1400000US26125157900,26125157900,Census Tract 1579, Oakland County, Michigan,1030,16,184,587,163,80
1400000US26125158000,26125158000,Census Tract 1580, Oakland County, Michigan,1385,33,153,708,316,175
1400000US26125158100,26125158100,Census Tract 1581, Oakland County, Michigan,1268,29,484,507,173,75
1400000US26125158200,26125158200,Census Tract 1582, Oakland County, Michigan,1489,30,532,662,189,76
1400000US26125159000,26125159000,Census Tract 1590, Oakland County, Michigan,1662,72,365,719,341,165
1400000US26125160000,26125160000,Census Tract 1600, Oakland County, Michigan,1541,6,441,779,194,121
1400000US26125160300,26125160300,Census Tract 1603, Oakland County, Michigan,1878,609,980,264,25,0
1400000US26125160400,26125160400,Census Tract 1604, Oakland County, Michigan,1458,326,727,285,71,49
1400000US26125160500,26125160500,Census Tract 1605, Oakland County, Michigan,1596,117,673,547,218,41
1400000US26125160600,26125160600,Census Tract 1606, Oakland County, Michigan,1710,24,655,661,232,138
1400000US26125160700,26125160700,Census Tract 1607, Oakland County, Michigan,626,43,154,263,125,41
1400000US26125160800,26125160800,Census Tract 1608, Oakland County, Michigan,1686,159,616,689,136,86
1400000US26125160900,26125160900,Census Tract 1609, Oakland County, Michigan,2204,49,1292,621,185,57
1400000US26125161000,26125161000,Census Tract 1610, Oakland County, Michigan,979,125,400,297,120,37
